complexity,loss,score,equation,sympy_format,lambda_format
1,0.055326737,0.0,5.233852e-8,5.23385200000000e-8,PySRFunction(X=>5.23385200000000E-8)
3,0.040926147,0.15074356599799674,(0.120002404 * a_surge),0.120002404*a_surge,PySRFunction(X=>0.120002404*a_surge)
5,0.040925287,1.0506840967944485e-05,((0.12000223 * a_surge) - 0.00086632534),0.12000223*a_surge - 0.00086632534,PySRFunction(X=>0.12000223*a_surge - 0.00086632534)
6,0.03837949,0.06422493374061027,((abs(a_surge) * a_surge) * 0.02961239),0.02961239*a_surge*Abs(a_surge),PySRFunction(X=>0.02961239*a_surge*Abs(a_surge))
7,0.037772205,0.015949687633601994,((square(tanh(a_sway)) * a_surge) * 0.17032081),0.17032081*a_surge*tanh(a_sway)**2,PySRFunction(X=>0.17032081*a_surge*tanh(a_sway)**2)
8,0.035713937,0.05603250992747604,(((abs(a_surge) * a_surge) - dtheta_t_2) * 0.032941066),0.032941066*a_surge*Abs(a_surge) - 0.032941066*dtheta_t_2,PySRFunction(X=>0.032941066*a_surge*Abs(a_surge) - 0.032941066*dtheta_t_2)
9,0.035252087,0.013016271579815185,tanh(((abs(a_surge) * a_surge) - dtheta_t_2) * 0.04980162),tanh(0.04980162*a_surge*Abs(a_surge) - 0.04980162*dtheta_t_2),PySRFunction(X=>tanh(0.04980162*a_surge*Abs(a_surge) - 0.04980162*dtheta_t_2))
10,0.035113692,0.003933593301100962,(((abs(a_surge - theta_t_2) * a_surge) - dtheta_t_2) * 0.02961239),0.02961239*a_surge*Abs(a_surge - theta_t_2) - 0.02961239*dtheta_t_2,PySRFunction(X=>0.02961239*a_surge*Abs(a_surge - theta_t_2) - 0.02961239*dtheta_t_2)
11,0.034180522,0.02693519021858043,(sin(((abs(a_surge) * a_surge) - dtheta_t_2) * 0.02961239) * 1.5269275),1.5269275*sin(0.02961239*a_surge*Abs(a_surge) - 0.02961239*dtheta_t_2),PySRFunction(X=>1.5269275*sin(0.02961239*a_surge*Abs(a_surge) - 0.02961239*dtheta_t_2))
13,0.033127706,0.015642989061918564,(sin(((abs(a_surge) * (a_surge - theta_t_1)) - dtheta_t_2) * 0.02961239) * 1.4877844),-1.4877844*sin(0.02961239*dtheta_t_2 - 0.02961239*(a_surge - theta_t_1)*Abs(a_surge)),PySRFunction(X=>-1.4877844*sin(0.02961239*dtheta_t_2 - 0.02961239*(a_surge - theta_t_1)*Abs(a_surge)))
14,0.032923236,0.006191301651643411,((((abs(a_surge - abs(gamma_t_1)) * a_surge) + square(dgamma_t_2)) - dtheta_t_2) * 0.02961239),0.02961239*a_surge*Abs(a_surge - Abs(gamma_t_1)) + 0.02961239*dgamma_t_2**2 - 0.02961239*dtheta_t_2,PySRFunction(X=>0.02961239*a_surge*Abs(a_surge - Abs(gamma_t_1)) + 0.02961239*dgamma_t_2**2 - 0.02961239*dtheta_t_2)
15,0.03285842,0.0019706412065905493,(sin(((abs(a_surge) * (a_surge - (theta_t_1 / 2.3348093))) - dtheta_t_2) * 0.02961239) * 1.4877844),-1.4877844*sin(0.02961239*dtheta_t_2 - 0.02961239*(a_surge - 0.428300504028316*theta_t_1)*Abs(a_surge)),PySRFunction(X=>-1.4877844*sin(0.02961239*dtheta_t_2 - 0.02961239*(a_surge - 0.428300504028316*theta_t_1)*Abs(a_surge)))
