complexity,loss,score,equation,sympy_format,lambda_format
1,0.060612436,0.0,1.9783292e-6,1.97832920000000e-6,PySRFunction(X=>0.00000197832920000000)
2,0.060612418,2.9696880467772556e-07,square(0.0002710779),7.34832278684100e-8,PySRFunction(X=>7.34832278684100E-8)
3,0.056986168,0.06169121785473286,(-0.060218126 * gamma_t),-0.060218126*gamma_t,PySRFunction(X=>-0.060218126*gamma_t)
5,0.05286815,0.037503746786489045,(theta_t * (-0.04232076 * a_sway)),-0.04232076*a_sway*theta_t,PySRFunction(X=>-0.04232076*a_sway*theta_t)
6,0.03845902,0.3182078193298395,(theta_t * square(-0.09993418 * a_sway)),0.0099868403322724*a_sway**2*theta_t,PySRFunction(X=>0.0099868403322724*a_sway**2*theta_t)
7,0.03547151,0.08086341975042446,(tanh(theta_t_1) * square(0.17289135 * a_sway)),0.0298914189048225*a_sway**2*tanh(theta_t_1),PySRFunction(X=>0.0298914189048225*a_sway**2*tanh(theta_t_1))
8,0.02842957,0.22130003838589232,((dgamma_t - dgamma_t_2) * abs(-0.34533635 * a_sway)),0.34533635*(dgamma_t - dgamma_t_2)*Abs(a_sway),PySRFunction(X=>0.34533635*(dgamma_t - dgamma_t_2)*Abs(a_sway))
10,0.027621489,0.01441787197119688,(tanh(dgamma_t - dgamma_t_2) * abs(square(0.69298095) * a_sway)),0.480222597062903*tanh(dgamma_t - dgamma_t_2)*Abs(a_sway),PySRFunction(X=>0.480222597062903*tanh(dgamma_t - dgamma_t_2)*Abs(a_sway))
11,0.026933372,0.025227944236561814,(tanh(tanh(dgamma_t - dgamma_t_2)) * (cos(1.0426424) * abs(a_sway))),0.503939675670405*tanh(tanh(dgamma_t - dgamma_t_2))*Abs(a_sway),PySRFunction(X=>0.503939675670405*tanh(tanh(dgamma_t - dgamma_t_2))*Abs(a_sway))
12,0.026424868,0.01906057602727997,(tanh((tanh(a_sway) * dgamma_t_2) - gamma_t) * (0.22589095 * abs(a_sway))),0.22589095*tanh(dgamma_t_2*tanh(a_sway) - gamma_t)*Abs(a_sway),PySRFunction(X=>0.22589095*tanh(dgamma_t_2*tanh(a_sway) - gamma_t)*Abs(a_sway))
14,0.025201261,0.023705751763109906,(tanh((tanh(a_sway) * dgamma_t_2) - (gamma_t + -0.29253736)) * abs(-0.2429363 * a_sway)),0.2429363*tanh(dgamma_t_2*tanh(a_sway) - gamma_t + 0.29253736)*Abs(a_sway),PySRFunction(X=>0.2429363*tanh(dgamma_t_2*tanh(a_sway) - gamma_t + 0.29253736)*Abs(a_sway))
16,0.024508469,0.013937650829607073,(tanh(((tanh(a_sway) * dgamma_t_2) - gamma_t) - -0.10876135) * (0.25228897 * (abs(a_sway) - 0.24181254))),(0.25228897*Abs(a_sway) - 0.0610066366496838)*tanh(dgamma_t_2*tanh(a_sway) - gamma_t + 0.10876135),PySRFunction(X=>(0.25228897*Abs(a_sway) - 0.0610066366496838)*tanh(dgamma_t_2*tanh(a_sway) - gamma_t + 0.10876135))
18,0.024184933,0.0066444476649139455,(tanh((tanh(a_sway) * dgamma_t_2) - (gamma_t - abs(sin(gamma_t * dgamma_t)))) * abs(-0.2429363 * a_sway)),0.2429363*tanh(dgamma_t_2*tanh(a_sway) - gamma_t + Abs(sin(dgamma_t*gamma_t)))*Abs(a_sway),PySRFunction(X=>0.2429363*tanh(dgamma_t_2*tanh(a_sway) - gamma_t + Abs(sin(dgamma_t*gamma_t)))*Abs(a_sway))
