Complexity,Loss,Equation
1,0.004741552,"-4.7868667e-8"
3,0.0038518019,"(x4 * -0.02982867)"
5,0.0031824915,"(-0.02568107 * (x4 + x5))"
7,0.0024207463,"(-0.026210489 * ((x4 + x15) + x5))"
9,0.0018367312,"((-0.026210489 * ((x4 + x15) + x5)) * 1.7126869)"
11,0.0016995526,"((-0.026210489 * (((x4 + x13) * 1.2585839) + x5)) * 1.7126869)"
13,0.0016979475,"sin((-0.026210489 * (((x4 + x13) * 1.2585839) + x5)) * 1.7126869)"
