Complexity,Loss,Equation
1,0.0034048518,"2.0015579e-8"
3,0.0019204911,"(0.038527403 * x4)"
5,0.001893823,"((x4 * 0.03855734) - -0.0050487723)"
7,0.0014869487,"(0.037458457 * ((x4 * 1.6776798) + x15))"
9,0.0013770623,"(0.038527403 * ((x4 * 1.4716358) + sin(x15)))"
13,0.0013769948,"(0.038527403 * ((x4 * 1.4716358) + sin(x15 * sin(1.4106905))))"
