complexity,loss,score,equation,sympy_format,lambda_format
1,0.0025692012,0.0,-6.336516e-9,-6.33651600000000e-9,PySRFunction(X=>-6.33651600000000E-9)
3,0.0011165123,0.41669261233291127,(x16 * 0.03811416),0.03811416*x16,PySRFunction(X=>0.03811416*x16)
5,0.0007671382,0.18764906006174947,((x13 - x3) * 0.0579363),0.0579363*x13 - 0.0579363*x3,PySRFunction(X=>0.0579363*x13 - 0.0579363*x3)
7,0.0006930883,0.050754779782604315,(((x3 - x13) * 1.3358145) * -0.036031995),0.0481320613849275*x13 - 0.0481320613849275*x3,PySRFunction(X=>0.0481320613849275*x13 - 0.0481320613849275*x3)
9,0.0006920133,0.000776116507153385,((((x3 - 0.016159242) - x13) * 1.3634087) * -0.036031995),0.0491263354613565*x13 - 0.0491263354613565*x3 + 0.000793844343293241,PySRFunction(X=>0.0491263354613565*x13 - 0.0491263354613565*x3 + 0.000793844343293241)
11,0.000691172,0.0006082338380445921,sin((((x3 - 0.016159242) - x13) * 1.3634087) * -0.036031995),sin(0.0491263354613565*x13 - 0.0491263354613565*x3 + 0.000793844343293241),PySRFunction(X=>sin(0.0491263354613565*x13 - 0.0491263354613565*x3 + 0.000793844343293241))
13,0.00069048215,0.00049929286379299,sin(sin(((x3 - (x13 + 0.015833922)) * 1.3634087) * -0.036031995)),sin(sin(0.0491263354613565*x13 - 0.0491263354613565*x3 + 0.000777862563840953)),PySRFunction(X=>sin(sin(0.0491263354613565*x13 - 0.0491263354613565*x3 + 0.000777862563840953)))
15,0.0006899021,0.00042020910781978517,sin(sin(sin(((x3 - (x13 + 0.015833922)) * 1.3634087) * -0.036031995))),sin(sin(sin(0.0491263354613565*x13 - 0.0491263354613565*x3 + 0.000777862563840953))),PySRFunction(X=>sin(sin(sin(0.0491263354613565*x13 - 0.0491263354613565*x3 + 0.000777862563840953))))
