complexity, loss        , score                , equation                                                                                   , sympy_format                                             , lambda_format
         1, 0.004721029 , 0.0                  , 0.00062599557                                                                              , 0.000625995570000000                                     , PySRFunction(X=>0.000625995570000000)
         3, 0.004157963 , 0.06350074671215769  , (0.00062599557 * gamma_v_sway)                                                             , 0.00062599557*gamma_v_sway                               , PySRFunction(X=>0.00062599557*gamma_v_sway)
         5, 0.004092899 , 0.007885884979049454 , (0.00062599557 * (gamma_v_sway_l / 0.5496025))                                             , 0.00113899694779409*gamma_v_sway_l                       , PySRFunction(X=>0.00113899694779409*gamma_v_sway_l)
         6, 0.0040848874, 0.001959357256652761 , (0.00062599557 * (gamma_v_sway_l / cos(0.9288033)))                                        , 0.00104542926208641*gamma_v_sway_l                       , PySRFunction(X=>0.00104542926208641*gamma_v_sway_l)
         9, 0.0040791132, 0.000471517274086367 , (0.00062599557 * ((gamma_v_sway_l / (0.5496025 / 0.9288033)) - -0.84277856))               , 0.00105790412380108*gamma_v_sway_l + 0.000527575645050979, PySRFunction(X=>0.00105790412380108*gamma_v_sway_l + 0.000527575645050979)
        11, 0.004073332 , 0.0007091370536381316, (0.00062599557 * ((gamma_v_sway_l / (0.5496025 / 0.9288033)) - (-0.84277856 / 0.49485993))), 0.00105790412380108*gamma_v_sway_l + 0.00106611106106526 , PySRFunction(X=>0.00105790412380108*gamma_v_sway_l + 0.00106611106106526)
