complexity,loss,score,equation,sympy_format,lambda_format
1,0.0051039914,0.0,-4.9480054e-6,-4.94800540000000e-6,PySRFunction(X=>-0.00000494800540000000)
2,0.0051039634,5.485917707981673e-06,square(-6.6561206e-6),4.43039414417444e-11,PySRFunction(X=>4.43039414417444E-11)
3,0.002931806,0.554398759774364,(0.04660641 * x0),0.04660641*x0,PySRFunction(X=>0.04660641*x0)
5,0.0029114236,0.003488222107319639,(0.046655413 * (x0 - 0.09218848)),0.046655413*x0 - 0.00430109160824224,PySRFunction(X=>0.046655413*x0 - 0.00430109160824224)
6,0.0025590546,0.12900427777179244,(0.064646184 * (x0 + tanh(x2))),0.064646184*x0 + 0.064646184*tanh(x2),PySRFunction(X=>0.064646184*x0 + 0.064646184*tanh(x2))
7,0.0025165817,0.01673638097610278,(0.06554949 * (x0 + tanh(tanh(x2)))),0.06554949*x0 + 0.06554949*tanh(tanh(x2)),PySRFunction(X=>0.06554949*x0 + 0.06554949*tanh(tanh(x2)))
8,0.0024744885,0.016867804437995824,(0.06969936 * (x0 + sin(x4 * 0.59825474))),0.06969936*x0 + 0.06969936*sin(0.59825474*x4),PySRFunction(X=>0.06969936*x0 + 0.06969936*sin(0.59825474*x4))
9,0.002370421,0.04296613149325405,(abs(-0.08833155 * tanh(0.543713 + x5)) * x0),0.08833155*x0*Abs(tanh(x5 + 0.543713)),PySRFunction(X=>0.08833155*x0*Abs(tanh(x5 + 0.543713)))
11,0.0023659403,0.0009460218621156672,tanh(tanh(abs(-0.08833155 * tanh(0.543713 + x5))) * x0),tanh(x0*tanh(0.08833155*Abs(tanh(x5 + 0.543713)))),PySRFunction(X=>tanh(x0*tanh(0.08833155*Abs(tanh(x5 + 0.543713)))))
12,0.00204693,0.1448344230685141,(0.069102384 * ((x0 + cos(x9)) * cos(abs(x0) - 1.8679966))),0.069102384*(x0 + cos(x9))*cos(Abs(x0) - 1.8679966),PySRFunction(X=>0.069102384*(x0 + cos(x9))*cos(Abs(x0) - 1.8679966))
14,0.0018841898,0.041421597764887776,(0.069102384 * ((x0 + cos(x9 / 0.7160305)) * cos(abs(x0) - 1.8679966))),0.069102384*(x0 + cos(1.39658855314124*x9))*cos(Abs(x0) - 1.8679966),PySRFunction(X=>0.069102384*(x0 + cos(1.39658855314124*x9))*cos(Abs(x0) - 1.8679966))
16,0.0017230622,0.04469742872980948,((0.069102384 + 0.022102468) * ((x0 + cos(x9 / 0.7160305)) * cos(abs(x0) - 1.8679966))),0.091204852*(x0 + cos(1.39658855314124*x9))*cos(Abs(x0) - 1.8679966),PySRFunction(X=>0.091204852*(x0 + cos(1.39658855314124*x9))*cos(Abs(x0) - 1.8679966))
17,0.001720359,0.0015700667436833473,(sin(0.069102384 / 0.7847734) * ((x0 + cos(x9 / 0.7160305)) * cos(abs(x0) - 1.8679966))),0.0879401889940508*(x0 + cos(1.39658855314124*x9))*cos(Abs(x0) - 1.8679966),PySRFunction(X=>0.0879401889940508*(x0 + cos(1.39658855314124*x9))*cos(Abs(x0) - 1.8679966))
19,0.0017119509,0.0024496962873397574,((0.069102384 + tanh(abs(0.022102468))) * ((x0 + cos(x9 / 0.67304736)) * cos(abs(x0) - abs(-1.8110332)))),0.091201253543967*(x0 + cos(1.48577954454795*x9))*cos(Abs(x0) - 1.8110332),PySRFunction(X=>0.091201253543967*(x0 + cos(1.48577954454795*x9))*cos(Abs(x0) - 1.8110332))
20,0.0017117286,0.00012986028646218091,(sin(0.069102384 + sin(0.022102468)) * ((x0 + cos(abs(x9) / 0.67304736)) * cos(abs(x0) - abs(-1.8110332)))),0.0910766672566282*(x0 + cos(1.48577954454795*Abs(x9)))*cos(Abs(x0) - 1.8110332),PySRFunction(X=>0.0910766672566282*(x0 + cos(1.48577954454795*Abs(x9)))*cos(Abs(x0) - 1.8110332))
22,0.0017115094,6.403294199807743e-05,(tanh(0.069102384 + sin(sin(tanh(0.022102468)))) * ((x0 + cos(abs(x9 / 0.67304736))) * cos(abs(x0) - abs(-1.8110332)))),0.0909456642797523*(x0 + cos(1.48577954454795*Abs(x9)))*cos(Abs(x0) - 1.8110332),PySRFunction(X=>0.0909456642797523*(x0 + cos(1.48577954454795*Abs(x9)))*cos(Abs(x0) - 1.8110332))
23,0.0016786351,0.019394648500922276,(tanh(0.069102384 + tanh(0.022102468)) * (((x0 - (-0.07026036 * x1)) + cos(x9 / 0.7160305)) * cos(abs(abs(x0) - 1.8679966)))),0.0909492314030123*(x0 + 0.07026036*x1 + cos(1.39658855314124*x9))*cos(Abs(Abs(x0) - 1.8679966)),PySRFunction(X=>0.0909492314030123*(x0 + 0.07026036*x1 + cos(1.39658855314124*x9))*cos(Abs(Abs(x0) - 1.8679966)))
24,0.0016781301,0.0003008849137317407,(tanh(tanh(0.069102384 + tanh(0.022102468))) * (((x0 - (-0.07026036 * x1)) + cos(x9 / 0.7160305)) * cos(abs(abs(x0) - 1.8679966)))),0.0906992882056897*(x0 + 0.07026036*x1 + cos(1.39658855314124*x9))*cos(Abs(Abs(x0) - 1.8679966)),PySRFunction(X=>0.0906992882056897*(x0 + 0.07026036*x1 + cos(1.39658855314124*x9))*cos(Abs(Abs(x0) - 1.8679966)))
25,0.0016653979,0.007616063956161029,((0.069102384 + sin(sin(0.022102468))) * (((x0 + (abs(-0.07026036) * x1)) + cos(abs(x9 / 0.7160305))) * cos(abs(x0) - abs(-1.8110332)))),0.0912012533682148*(x0 + 0.07026036*x1 + cos(1.39658855314124*Abs(x9)))*cos(Abs(x0) - 1.8110332),PySRFunction(X=>0.0912012533682148*(x0 + 0.07026036*x1 + cos(1.39658855314124*Abs(x9)))*cos(Abs(x0) - 1.8110332))
26,0.0016653946,1.981510406295633e-06,((0.069102384 + sin(sin(sin(0.022102468)))) * (((x0 + (abs(-0.07026036) * x1)) + cos(abs(x9 / 0.7160305))) * cos(abs(x0) - abs(-1.8110332)))),0.0911994547113934*(x0 + 0.07026036*x1 + cos(1.39658855314124*Abs(x9)))*cos(Abs(x0) - 1.8110332),PySRFunction(X=>0.0911994547113934*(x0 + 0.07026036*x1 + cos(1.39658855314124*Abs(x9)))*cos(Abs(x0) - 1.8110332))
