complexity,loss,score,equation,sympy_format,lambda_format
1,0.40546307,0.0,-4.3833353e-8,-4.38333530000000e-8,PySRFunction(X=>-4.38333530000000E-8)
3,0.38484246,0.026097870459425805,(-0.14360073 * a_y),-0.14360073*a_y,PySRFunction(X=>-0.14360073*a_y)
10,0.3783372,0.0024354563257236598,(gama * (square(a_sway) * (square(square(-0.55653816)) * -0.091971956))),-0.00882338468675409*a_sway**2*gama,PySRFunction(X=>-0.00882338468675409*a_sway**2*gama)
11,0.3770767,0.0033372464284051077,(gama * sin(square(a_sway) * (square(square(-0.55653816)) * -0.091971956))),-gama*sin(0.00882338468675409*a_sway**2),PySRFunction(X=>-gama*sin(0.00882338468675409*a_sway**2))
12,0.37670755,0.0009794580598138766,(gama * sin(sin(square(a_sway) * (square(square(-0.55653816)) * -0.091971956)))),-gama*sin(sin(0.00882338468675409*a_sway**2)),PySRFunction(X=>-gama*sin(sin(0.00882338468675409*a_sway**2)))
15,0.37634283,0.000322882362370288,((gama + dgamma) * (square(abs(a_sway + -1.1052903)) * (square(square(-0.55653816)) * -0.091971956))),-0.00882338468675409*(dgamma + gama)*Abs(a_sway - 1.1052903)**2,PySRFunction(X=>-0.00882338468675409*(dgamma + gama)*Abs(a_sway - 1.1052903)**2)
16,0.3763428,7.971455502550285e-08,((gama + dgamma) * (square(abs(a_sway + -1.1052903)) * sin(square(square(-0.55653816)) * -0.091971956))),-0.00882327020066975*(dgamma + gama)*Abs(a_sway - 1.1052903)**2,PySRFunction(X=>-0.00882327020066975*(dgamma + gama)*Abs(a_sway - 1.1052903)**2)
17,0.37631172,8.258769247179387e-05,((gama + dgamma) * ((square(a_sway + -1.1052903) + -0.12918821) * (square(abs(square(-0.55653816))) * -0.091971956))),(0.00113987727382317 - 0.0107792347878764*(0.904739686940164*a_sway - 1)**2)*(dgamma + gama),PySRFunction(X=>(0.00113987727382317 - 0.0107792347878764*(0.904739686940164*a_sway - 1)**2)*(dgamma + gama))
