complexity,loss,score,equation,sympy_format,lambda_format
1,0.0047415514,0.0,7.663539e-9,7.66353900000000e-9,PySRFunction(X=>7.66353900000000E-9)
3,0.0038518019,0.10391165847524887,(x4 * -0.02982867),-0.02982867*x4,PySRFunction(X=>-0.02982867*x4)
5,0.00318236,0.09545900243768086,((x4 + x5) * -0.025916725),-0.025916725*x4 - 0.025916725*x5,PySRFunction(X=>-0.025916725*x4 - 0.025916725*x5)
7,0.0018882216,0.2609938130956776,(-0.04081371 * ((x4 + x15) + x5)),-0.04081371*x15 - 0.04081371*x4 - 0.04081371*x5,PySRFunction(X=>-0.04081371*x15 - 0.04081371*x4 - 0.04081371*x5)
9,0.0018340838,0.014545184225569956,((-0.04081371 * ((x4 + x15) + x5)) * 1.2331848),-0.050330846803608*x15 - 0.050330846803608*x4 - 0.050330846803608*x5,PySRFunction(X=>-0.050330846803608*x15 - 0.050330846803608*x4 - 0.050330846803608*x5)
11,0.0016927582,0.040092897852765916,((-0.026210489 * (((x4 + x13) * 1.3601665) + x5)) * 1.7126869),-0.0610583654130679*x13 - 0.0610583654130679*x4 - 0.0448903611528941*x5,PySRFunction(X=>-0.0610583654130679*x13 - 0.0610583654130679*x4 - 0.0448903611528941*x5)
13,0.0016821934,0.003130366227715547,((-0.026210489 * (((x4 - (x15 * -0.9740594)) * 1.2585839) + x5)) * 1.7126869),-0.0550326863792775*x15 - 0.056498285812218*x4 - 0.0448903611528941*x5,PySRFunction(X=>-0.0550326863792775*x15 - 0.056498285812218*x4 - 0.0448903611528941*x5)
15,0.0016810345,0.0003445796955559696,sin((-0.026210489 * (((x4 - (x15 * -0.9740594)) * 1.2585839) + x5)) * 1.7126869),-sin(0.0550326863792775*x15 + 0.056498285812218*x4 + 0.0448903611528941*x5),PySRFunction(X=>-sin(0.0550326863792775*x15 + 0.056498285812218*x4 + 0.0448903611528941*x5))
17,0.0016802418,0.00023583304195970333,sin(sin((-0.026210489 * (((x4 - (x15 * -0.9740594)) * 1.2585839) + x5)) * 1.7126869)),-sin(sin(0.0550326863792775*x15 + 0.056498285812218*x4 + 0.0448903611528941*x5)),PySRFunction(X=>-sin(sin(0.0550326863792775*x15 + 0.056498285812218*x4 + 0.0448903611528941*x5)))
