Complexity,Loss,Equation
1,0.004721029,"0.00061160454"
3,0.004160305,"(0.00061160454 * gamma_v_sway)"
5,0.004150649,"((-0.801962 - gamma_v_sway) * -0.0007661569)"
7,0.004082647,"(((-5.4592996 * 1.8443551) - gamma_v_sway) * -0.0007661569)"
13,0.004081111,"(((((v_sway_l - v_sway_l) * 0.7376348) + (gamma_v_sway * 0.000767101)) + 0.07326803) + -0.06430443)"
15,0.003995352,"(((((-3.0489283 + ((gamma_v_sway_l - 0.3216544) - T_l)) * -12.429382) + v_sway_sq_l) - v_sway_l) * -1.694792e-7)"
19,0.0036648582,"((((v_sway_sq_l + v_sway_sq_l) * (((gamma_v_sway_l + sin_gamma) + (v_sway * torque)) / (v_sway_l - 0.22517441))) * -2.589199e-9) * -0.7483674)"
