Complexity,Loss,Equation
1,0.33123028,"1.4868091e-7"
3,0.3006317,"(a_y * -0.17522581)"
8,0.3006316,"(tanh(-0.72270375 - 0.19968294) * (a_y * 0.24048498))"
10,0.30049077,"(-1.0847486 * (a_y * tanh(square(tanh(a_y)) * 0.24048498)))"
11,0.29737356,"(tanh(-1.0847486) * (a_y * tanh(square(tanh(a_y)) * 0.24048498)))"
12,0.29694155,"(tanh(-1.0847486) * (a_y * tanh(square(square(tanh(a_y))) * 0.24048498)))"
16,0.29689863,"(tanh(-1.0847486 + -0.34606662) * (a_y * (square(square(tanh(a_y + abs(0.20381878)))) * 0.24048498)))"
20,0.29632744,"(tanh(-1.0847486) * ((a_y + -0.62938285) * tanh(sin(square(square(abs(tanh(abs(a_y))))) * sin(sin(sin(0.24048498)))))))"
