Complexity,Loss,Equation
2,0.0041360077,"sin(0.0006711198)"
3,0.0025218925,"-0.00031762978 * x8"
8,0.0024587947,"sin((x6 * 0.00931203) / exp(exp(x12)))"
9,0.0021905473,"sin(exp(x9) * ((0.08956619 * x6) * 0.00931203))"
10,0.0018176654,"sin(((0.00931203 * x6) + -1.0140136) / exp(exp(x12)))"
12,0.0014138393,"sin(sin(((x6 * 0.00931203) + -0.9733707) / exp(exp(sqrt(x12)))))"
