Complexity,Loss,Equation
1,0.00020743151,"0.0110056205"
4,0.00010759091,"(1.003477 - cos(x1))"
5,0.000106162086,"(1.0036085 - cos(sin(x1)))"
6,8.245118e-5,"(1.0050993 - cos(x1 - -0.04670307))"
7,5.381461e-5,"(0.84561044 - sin(cos(x3 + x1)))"
8,5.283615e-5,"(0.84591144 - sin(cos(sin(x3 + x1))))"
9,4.433313e-5,"cos((-0.5712787 - cos(x1)) * cos(x0))"
10,4.3185813e-5,"cos((-0.57114565 - cos(sin(x1))) * cos(x0))"
11,2.7379721e-5,"(1.003477 - cos(((x1 - x2) * 0.539978) + x3))"
12,2.7326529e-5,"(1.003477 - cos((sin(x1 - x2) * 0.539978) + x3))"
13,1.520488e-5,"(1.003477 - cos(((x1 - (x2 - 0.051296983)) * 0.6004273) + x3))"
14,1.5198379e-5,"(1.003477 - cos(((x1 - (x2 - 0.051296983)) * cos(-0.9323131)) + x3))"
15,1.5197613e-5,"sin(1.003477 - cos(((x1 - (x2 - 0.051296983)) * cos(-0.9323131)) + x3))"
16,1.4899132e-5,"(1.003477 - cos(((x1 - (x2 - 0.051296983)) * 0.5817352) + (x3 * 1.029074)))"
17,1.4750246e-5,"(1.003477 - cos(((x1 - x2) * sin(sin(0.6501197 - x3))) + (x3 + 0.038844783)))"
18,1.4728024e-5,"(1.003477 - cos(((x1 - x2) * sin(sin(0.6501197 - sin(x3)))) + (x3 + 0.038844783)))"
19,1.38135165e-5,"(1.003477 - cos((((x1 - (x2 - 0.051296983)) * 0.6200832) * cos(x3 + x3)) + x3))"
20,1.327677e-5,"(1.003477 - cos((((x1 - (x2 - 0.051296983)) * 0.6200832) * cos(x3 * 2.6290529)) + x3))"
21,1.27849e-5,"(1.003477 - cos((((x1 - (x2 - 0.051296983)) * 0.6200832) * cos((x3 - x1) + x3)) + x3))"
22,1.2483715e-5,"(1.003477 - cos((((x1 - (x2 - 0.051296983)) * 0.6200832) * cos((x3 + x0) * 2.6290529)) + x3))"
23,1.1724611e-5,"(1.003477 - cos((((x1 - (x2 - 0.051296983)) * 0.6200832) * cos(((x3 - x1) + x3) + x3)) + x3))"
24,1.1720585e-5,"(1.003477 - cos((((x1 - (x2 - 0.051296983)) * 0.6200832) * cos(((sin(x3) - x1) + x3) + x3)) + x3))"
25,1.094189e-5,"(1.003477 - cos(((x1 - x2) * sin(sin(cos(sin(x3 / -0.13388862) - x3)))) + (x3 + 0.038844783)))"
26,1.0218539e-5,"(1.0034783 - cos(((x1 - x2) * (sin(cos(sin(x3 / -0.15013677) + x2)) + -0.073304094)) + (x3 + 0.038844783)))"
27,9.9890185e-6,"(1.003477 - cos(((x1 - x2) * sin(sin(cos((sin(x3 / -0.15013677) + x2) - x3)))) + (x3 + 0.038844783)))"
28,9.900567e-6,"(1.0034783 - cos(((x1 - x2) * sin(cos(sin((x3 / -0.15984501) - x3) - (x3 - x2)))) + (x3 + 0.038844783)))"
29,9.561469e-6,"(1.0034783 - cos((sin(x1 - x2) * sin(cos(sin((x3 / -0.15984501) - x3) - (x3 - x2)))) + (x3 + 0.038844783)))"
30,9.479089e-6,"(1.0034783 - cos(sin(sin(x1 - x2) * sin(cos(sin((x3 / -0.15984501) - x3) - (x3 - x2)))) + (x3 + 0.038844783)))"
