Time,Theta_Actual,Theta_Predicted,Gamma_Actual,Gamma_Predicted
17.55,0.0021535818145984,-0.02071128537522133,-0.1197265888829534,-0.02071128537522133
17.56,0.0021764146168155,-0.020556570021013167,-0.1198064241883205,-0.020556570021013167
17.57,0.0024310822746507,-0.02052530801191608,-0.1200882131606738,-0.02052530801191608
17.58,0.0026936811676708,-0.020387504060823458,-0.1202006841259338,-0.020387504060823458
17.59,0.0028011822403962,-0.020235247009036776,-0.1204532073527322,-0.020235247009036776
17.6,0.0029876398139769,-0.020139357800377372,-0.1206360831283638,-0.020139357800377372
17.61,0.0031698977773993,-0.020074516961882602,-0.1207496225578245,-0.020074516961882602
17.62,0.0033345687351381,-0.019892366591827422,-0.1210128082000901,-0.019892366591827422
17.63,0.003515617950364,-0.019669206525653044,-0.1211827769940505,-0.019669206525653044
17.64,0.0036318048524536,-0.019295791545778873,-0.1213701196368677,-0.019295791545778873
17.65,0.0037320406506375,-0.0189162175267297,-0.1215650875076953,-0.0189162175267297
17.66,0.0039636906017958,-0.018685210750062235,-0.1216161460990186,-0.018685210750062235
17.67,0.0039916550694002,-0.018387197442591395,-0.1216679870953224,-0.018387197442591395
17.68,0.0042048654737071,-0.018190409809899416,-0.1217938945069811,-0.018190409809899416
17.69,0.0042610128527369,-0.01809933887182994,-0.1218123377961143,-0.01809933887182994
17.7,0.0045050806612053,-0.01805345264671624,-0.1222406031511374,-0.01805345264671624
17.71,0.00462810775373,-0.01800564277873358,-0.1223971094032634,-0.01800564277873358
17.72,0.0048072588882599,-0.01800792591213063,-0.1224993359690665,-0.01800792591213063
17.73,0.0049575801624613,-0.018022131054120316,-0.1225185759063803,-0.018022131054120316
17.74,0.0051900213273764,-0.018006770553405306,-0.1227452267060121,-0.018006770553405306
17.75,0.0052179800773927,-0.01798222501525469,-0.1226842306993232,-0.01798222501525469
17.76,0.0054460344819312,-0.01795910648011064,-0.1234111517580991,-0.01795910648011064
17.77,0.0055636280417121,-0.017987236525027192,-0.1233984829978767,-0.017987236525027192
17.78,0.0058009820095096,-0.017892624361848075,-0.1234454417873494,-0.017892624361848075
17.79,0.0059341882642624,-0.017668637816928193,-0.1234377274288243,-0.017668637816928193
17.8,0.0060764494378451,-0.017332154334837972,-0.1234961294716592,-0.017332154334837972
17.81,0.00606403280451,-0.017011578498541263,-0.1237865467451386,-0.017011578498541263
17.82,0.0062427522352681,-0.016658652678922255,-0.1240306288048933,-0.016658652678922255
17.83,0.0064012085385916,-0.016450798790853753,-0.1242624260854573,-0.016450798790853753
17.84,0.0064874723106643,-0.016071497271914675,-0.1242534531282159,-0.016071497271914675
17.85,0.0065870411803554,-0.015872628017764998,-0.1244323373158836,-0.015872628017764998
17.86,0.0067636930962014,-0.015705977723544397,-0.1247439961381286,-0.015705977723544397
17.87,0.0068558570626878,-0.015522022894809993,-0.1248836356465624,-0.015522022894809993
17.88,0.0070212868017613,-0.015435396550113709,-0.1251840970048619,-0.015435396550113709
17.89,0.0072058008246381,-0.015462709383029745,-0.1252901964433429,-0.015462709383029745
17.9,0.0072763312616354,-0.015547597490084924,-0.1253888747629193,-0.015547597490084924
17.91,0.0074030100809969,-0.015554697323210253,-0.1256012471499299,-0.015554697323210253
17.92,0.0076274554128819,-0.015519404024517625,-0.1257814193873723,-0.015519404024517625
17.93,0.0077921931657981,-0.01553413755026729,-0.1259899602033641,-0.01553413755026729
17.94,0.0080698740671577,-0.015433531974599679,-0.1260385370978318,-0.015433531974599679
17.95,0.0082384878378395,-0.01525113461761195,-0.1263265957443082,-0.01525113461761195
17.96,0.0083504107106639,-0.01501176999122016,-0.1265514835772008,-0.01501176999122016
17.97,0.0084801730957302,-0.014769392947128514,-0.1267670245922883,-0.014769392947128514
17.98,0.0085814451979786,-0.014304585693058636,-0.1266998603783345,-0.014304585693058636
17.99,0.0088382563609202,-0.013789061402399345,-0.1269001556643186,-0.013789061402399345
18.0,0.0090692056201854,-0.01332183515460075,-0.1270382893124431,-0.01332183515460075
18.01,0.0088981171683782,-0.011132914926849806,-0.12713496652086,-0.011132914926849806
18.02,0.0090243306829245,-0.00926457485154359,-0.1272070623581383,-0.00926457485154359
18.03,0.0091516437497408,-0.007942563100916001,-0.1272578954443169,-0.007942563100916001
18.04,0.00927561800757,-0.007189510016001471,-0.1275813690917878,-0.007189510016001471
18.05,0.0093090187248929,-0.007032283737525433,-0.1278157114809135,-0.007032283737525433
18.06,0.0097835703131226,-0.007259438349901129,-0.1279165607035044,-0.007259438349901129
18.07,0.0099464134569615,-0.007812956942638956,-0.1282904483276975,-0.007812956942638956
18.08,0.0097384325921327,-0.007927987468584176,-0.1284004309765114,-0.007927987468584176
18.09,0.0098884248325268,-0.008268955220160239,-0.128648353767569,-0.008268955220160239
18.1,0.0100668104157364,-0.008654853641798656,-0.128589694507294,-0.008654853641798656
18.11,0.0101758457832696,-0.008999444087665388,-0.1287516807781619,-0.008999444087665388
18.12,0.0103781817314004,-0.009433211950083526,-0.1290605180157704,-0.009433211950083526
18.13,0.0104997566254446,-0.009780693140507994,-0.1293600818250227,-0.009780693140507994
18.14,0.0107630280193708,-0.010013494083823626,-0.1294788346508327,-0.010013494083823626
18.15,0.0108923893529112,-0.010043223889676718,-0.1296281632956211,-0.010043223889676718
18.16,0.0111852893156589,-0.00906022439857591,-0.1297622563164834,-0.00906022439857591
18.17,0.0114282813393373,-0.008073784651588135,-0.1299943700043609,-0.008073784651588135
18.18,0.0116884782682053,-0.0071980363262154345,-0.13030301311554,-0.0071980363262154345
18.19,0.0118161991896387,-0.00640588664747227,-0.1303786277800132,-0.00640588664747227
18.2,0.0120649842006128,-0.005810964006468078,-0.130733940275261,-0.005810964006468078
18.21,0.0121974544428077,-0.005461690640956359,-0.1308190007019538,-0.005461690640956359
18.22,0.0125805656964553,-0.00531349044795849,-0.1314425737841724,-0.00531349044795849
18.23,0.012647259543957,-0.005373615551364591,-0.1315463032242153,-0.005373615551364591
18.24,0.0128720315025901,-0.00554697309836702,-0.1318280975657297,-0.00554697309836702
18.25,0.0129955881202171,-0.00573035014250917,-0.131959917072952,-0.00573035014250917
18.26,0.0133606748995504,-0.005894524599086893,-0.1322450703373429,-0.005894524599086893
18.27,0.013554598970266,-0.006013825844657393,-0.1323718267812562,-0.006013825844657393
18.28,0.0138074355806199,-0.006055347752356648,-0.1326475424667989,-0.006055347752356648
18.29,0.0140344792754603,-0.005963100997506979,-0.1327855977717529,-0.005963100997506979
18.3,0.0142457646687114,-0.005769225605225511,-0.1330876878709809,-0.005769225605225511
18.31,0.0144497482415693,-0.005405359668478795,-0.1332852266140192,-0.005405359668478795
18.32,0.014810940782356,-0.004939807956077322,-0.1336526439393108,-0.004939807956077322
18.33,0.0150678651694353,-0.004413323720938705,-0.133902257179772,-0.004413323720938705
18.34,0.0153410826845168,-0.0038495741685246367,-0.1341472481837464,-0.0038495741685246367
18.35,0.015570327072138,-0.003299022153932761,-0.1342805277517761,-0.003299022153932761
18.36,0.0158247630188038,-0.002729497080766058,-0.1346056672835512,-0.002729497080766058
18.37,0.0161719184900895,-0.002204502418486066,-0.1348258727211006,-0.002204502418486066
18.38,0.0164355400577982,-0.001713517397642094,-0.134894729883067,-0.001713517397642094
18.39,0.0166906854761597,-0.0012970070050043261,-0.1351677988882869,-0.0012970070050043261
18.4,0.0170262268010228,-0.0009320089223776237,-0.1352856694377602,-0.0009320089223776237
18.41,0.0173368875754373,-0.0006308156369757706,-0.1354200734272103,-0.0006308156369757706
18.42,0.0176053253832092,-0.0003523835049337523,-0.1357615606476162,-0.0003523835049337523
18.43,0.0179031944413427,-0.00010840642925978583,-0.1359634372485009,-0.00010840642925978583
18.44,0.0181797922773324,0.0001757168560179486,-0.1361870836369605,0.0001757168560179486
18.45,0.0184784973120608,0.00044935015291506196,-0.1364265201065961,0.00044935015291506196
18.46,0.0187801561062789,0.0007346767358748785,-0.1365617069251324,0.0007346767358748785
18.47,0.0191547836438662,0.001020400206135929,-0.1367545322705986,0.001020400206135929
18.48,0.0194967315594422,0.0013462946254070123,-0.1370744336437727,0.0013462946254070123
18.49,0.019712640766218,0.0016487815128738755,-0.1371378141517466,0.0016487815128738755
18.5,0.0200403980590787,0.0019745390216183017,-0.1372416200960775,0.0019745390216183017
18.51,0.0203551225281798,0.0022999508022140593,-0.1374577487598056,0.0022999508022140593
18.52,0.0207371898030301,0.002659755500127061,-0.1376092682257418,0.002659755500127061
18.53,0.0210909962255956,0.0030486655499668627,-0.1379406330093801,0.0030486655499668627
18.54,0.0213287809888154,0.003442997123858496,-0.1379969609530824,0.003442997123858496
18.55,0.0215464006133626,0.0038643989271308875,-0.1380986527214587,0.0038643989271308875
18.56,0.0218744406920732,0.0042695407012332594,-0.1384147731484446,0.0042695407012332594
18.57,0.0222301656724949,0.004676634687181871,-0.1387192820623522,0.004676634687181871
18.58,0.0226147819856246,0.005087770054629917,-0.1387898354936536,0.005087770054629917
18.59,0.0228694041589288,0.00549439013839079,-0.1391783340502932,0.00549439013839079
18.6,0.0230863271384707,0.00590273616585733,-0.1392340060918359,0.00590273616585733
18.61,0.0233664961073648,0.006300936165220818,-0.139369422290372,0.006300936165220818
18.62,0.023800129898789,0.006689215403264167,-0.1397613759579192,0.006689215403264167
18.63,0.0240110471123294,0.007061941796657983,-0.1399391386483677,0.007061941796657983
18.64,0.0243601499327657,0.007434545606331234,-0.1401201091832535,0.007434545606331234
18.65,0.024707780445576,0.007801453497504594,-0.140576932904461,0.007801453497504594
18.66,0.0249389214640513,0.008177059621913067,-0.1406150339230068,0.008177059621913067
18.67,0.0253155125933836,0.008547579486949886,-0.1408683808130418,0.008547579486949886
18.68,0.0256031200529823,0.00892712185808648,-0.1410645799353785,0.00892712185808648
18.69,0.0259593367315051,0.00930569390773479,-0.1413518676966298,0.00930569390773479
18.7,0.0262308224019173,0.009701455984188164,-0.1414348500262462,0.009701455984188164
18.71,0.0266140994954796,0.010095559224104154,-0.141795964704949,0.010095559224104154
18.72,0.0267884041325784,0.010478361887875678,-0.1416908447032448,0.010478361887875678
18.73,0.027210645515825,0.010867537458353446,-0.1422167328460004,0.010867537458353446
18.74,0.0274263869938441,0.011264521373199377,-0.1422692073426628,0.011264521373199377
18.75,0.0276354988782044,0.011662807303660696,-0.1423114723829623,0.011662807303660696
18.76,0.0279546955759909,0.012060096742675623,-0.1424745532772182,0.012060096742675623
18.77,0.0281729946976131,0.012452544831347372,-0.1426007876118228,0.012452544831347372
18.78,0.0283163694170439,0.012831790312080916,-0.1423695766610384,0.012831790312080916
18.79,0.0286149360471481,0.013180688101242063,-0.1423595889686771,0.013180688101242063
18.8,0.0287761433920279,0.013506500443725197,-0.142302012039913,0.013506500443725197
18.81,0.0287959174665037,0.013800197891010871,-0.1418588821481987,0.013800197891010871
18.82,0.0288444233043336,0.014064597776379003,-0.1414651650283293,0.014064597776379003
18.83,0.0288740668439832,0.014290295463455043,-0.1410234031329865,0.014290295463455043
18.84,0.0288280963192092,0.01448419270765468,-0.1405896362077396,0.01448419270765468
18.85,0.0287696685360966,0.01464434966025579,-0.1400948869506299,0.01464434966025579
18.86,0.0287212339788179,0.014763907640673217,-0.1391488012050688,0.014763907640673217
18.87,0.0285331310721909,0.014850037644583888,-0.138392379527846,0.014850037644583888
18.88,0.0285163239142432,0.014902480060675696,-0.1376576776574802,0.014902480060675696
18.89,0.0282699542909184,0.01489037739930078,-0.1367061380845314,0.01489037739930078
18.9,0.0280451959533227,0.014859585977739767,-0.1358109283580965,0.014859585977739767
18.91,0.027785786542912,0.014812248752322869,-0.1346240000676477,0.014812248752322869
18.92,0.0276230178897301,0.014751426972090685,-0.1337342950499372,0.014751426972090685
18.93,0.0273539985487115,0.014676293296034747,-0.1323763830984286,0.014676293296034747
18.94,0.0270959984179938,0.01459285099909146,-0.1313174226529032,0.01459285099909146
18.95,0.0267893567556265,0.01448420049255346,-0.1299168497243219,0.01448420049255346
18.96,0.0264642497457324,0.01436082996598465,-0.1284470358418021,0.01436082996598465
18.97,0.0260087998556911,0.01423300297699346,-0.127126463018742,0.01423300297699346
18.98,0.0254163174932035,0.014097327593372734,-0.1255416434583136,0.014097327593372734
18.99,0.0249024407584801,0.01395161678076258,-0.1239579745483621,0.01395161678076258
19.0,0.0243843642837172,0.013805640700133437,-0.1222092830915775,0.013805640700133437
19.01,0.023915838074145,0.01366246705315314,-0.1205832823762856,0.01366246705315314
19.02,0.0235189166535628,0.013520881225097278,-0.1191141132432578,0.013520881225097278
19.03,0.0230771075708242,0.013382312638673025,-0.117639622988129,0.013382312638673025
19.04,0.0227135940843443,0.013241445658494982,-0.11599662195596,0.013241445658494982
19.05,0.0223982903779824,0.013103997252609249,-0.1145056194317721,0.013103997252609249
19.06,0.022158488638395,0.012971164036361005,-0.1130040609873164,0.012971164036361005
19.07,0.0218854616937523,0.012857011065793036,-0.1115751940514995,0.012857011065793036
19.08,0.0216452971506843,0.012751513552812056,-0.1103678699881052,0.012751513552812056
19.09,0.02139735117325,0.01267098384238348,-0.1091014893523192,0.01267098384238348
19.1,0.021168628699608,0.01261769935056745,-0.1077827396137474,0.01261769935056745
19.11,0.0210506596526883,0.01257693520327565,-0.1064378413361183,0.01257693520327565
19.12,0.0206639990260814,0.012559386123518472,-0.1052987899344551,0.012559386123518472
19.13,0.0203305280574825,0.012565657988981288,-0.1040532870733879,0.012565657988981288
19.14,0.0201181274137795,0.01260258712841628,-0.1029768888973256,0.01260258712841628
19.15,0.0198156182795357,0.012644247468339814,-0.101767139852985,0.012644247468339814
19.16,0.0194911998576961,0.0126959816855889,-0.1006631756946035,0.0126959816855889
19.17,0.0192061506413248,0.012742199399767305,-0.0996831129014607,0.012742199399767305
19.18,0.0189471246757844,0.01277734294151052,-0.0985594948838051,0.01277734294151052
19.19,0.0186859284064877,0.01281928303623775,-0.0975080712692513,0.01281928303623775
19.2,0.0183458383258686,0.012838081494409657,-0.0964871388487411,0.012838081494409657
19.21,0.0179910922164727,0.0128486774768641,-0.0954942771407358,0.0128486774768641
19.22,0.0177927858825105,0.012846361519984521,-0.094530624086675,0.012846361519984521
19.23,0.0176442563283605,0.012827774598993168,-0.093595462917354,0.012827774598993168
19.24,0.0172520026595791,0.012803345212553668,-0.0925007274660594,0.012803345212553668
19.25,0.0171395452668606,0.012792906871053313,-0.0916420591915635,0.012792906871053313
19.26,0.0169187308220267,0.012769592051453262,-0.0907860905379675,0.012769592051453262
19.27,0.0166641741577797,0.012760465869528191,-0.0898470541954041,0.012760465869528191
19.28,0.0164160506328047,0.012753450341866002,-0.088808276183379,0.012753450341866002
19.29,0.016224074787212,0.012741662218500935,-0.0879162735106188,0.012741662218500935
19.3,0.0160307084030974,0.012732632359176136,-0.0870644207453007,0.012732632359176136
19.31,0.0157711352876395,0.01272957701449658,-0.0861251992314389,0.01272957701449658
19.32,0.0157198030845739,0.012730027432498424,-0.0853362889137314,0.012730027432498424
19.33,0.0153814117216566,0.012726742382169528,-0.0842347797533672,0.012726742382169528
19.34,0.0152620691512821,0.01273803701773928,-0.0834471980327273,0.01273803701773928
19.35,0.0152084865426646,0.012728922160427899,-0.0826045796040115,0.012728922160427899
19.36,0.0150859069593178,0.012719927108982933,-0.0817543757850287,0.012719927108982933
19.37,0.0150269685191421,0.012711067406348609,-0.0809765035950255,0.012711067406348609
19.38,0.0149321282584196,0.012705086675791082,-0.0801789863396801,0.012705086675791082
19.39,0.0147759190993119,0.012709958376859062,-0.0793139478225061,0.012709958376859062
19.4,0.0146565629920098,0.012724972581291688,-0.0783878870759528,0.012724972581291688
19.41,0.0145761747420403,0.012738497593968941,-0.0776542794493771,0.012738497593968941
19.42,0.0145205411641501,0.01275176841752774,-0.0771282822958651,0.01275176841752774
19.43,0.0144015124055525,0.01276161081857926,-0.0763118404745529,0.01276161081857926
19.44,0.0144254386560741,0.012770096939479107,-0.0756695916268268,0.012770096939479107
19.45,0.0143602243083391,0.01276927109456862,-0.0750138432093516,0.01276927109456862
19.46,0.0143558986332282,0.012754179322967072,-0.0744771642912697,0.012754179322967072
19.47,0.0142804700667541,0.012727832298765748,-0.0738006642474391,0.012727832298765748
19.48,0.0142154890635375,0.012701530007035809,-0.0731414392808231,0.012701530007035809
19.49,0.0142223235961107,0.01267603200706252,-0.0725671114933658,0.01267603200706252
19.5,0.0142765634768151,0.012649643509190057,-0.0721483714802047,0.012649643509190057
19.51,0.014253321308194,0.012626501300463472,-0.0715233056407873,0.012626501300463472
19.52,0.0142384160235481,0.01260750547813717,-0.0709687847780853,0.01260750547813717
19.53,0.0142977526757054,0.012601928055342777,-0.0705711059695069,0.012601928055342777
19.54,0.0142294326362472,0.012616247458180551,-0.0699188504499587,0.012616247458180551
19.55,0.0142773610957768,0.012640366262463714,-0.0693967350856091,0.012640366262463714
19.56,0.0143379119959512,0.012678496468309305,-0.0690133467492731,0.012678496468309305
19.57,0.0143079540869426,0.012712580228317628,-0.0685972713731586,0.012712580228317628
19.58,0.0143830089222957,0.012747806970173081,-0.0678539388741376,0.012747806970173081
19.59,0.0143862685667548,0.012776038411951619,-0.0673424137930022,0.012776038411951619
19.6,0.014429488948617,0.012800236741493654,-0.0670689126578181,0.012800236741493654
19.61,0.0143964169626375,0.012825469135410918,-0.0666036377101435,0.012825469135410918
19.62,0.0143584240978927,0.012844276619974544,-0.0661322405845831,0.012844276619974544
19.63,0.014477667386371,0.012856864269716675,-0.0658509093562872,0.012856864269716675
19.64,0.0143165638360146,0.012857956567284728,-0.0654016841956322,0.012857956567284728
19.65,0.0145262733924918,0.0128542822695981,-0.0652278035374936,0.0128542822695981
19.66,0.0146566745944262,0.012851118443571001,-0.0648862156278765,0.012851118443571001
19.67,0.0146565427809184,0.012846618400812368,-0.0646132329980976,0.012846618400812368
19.68,0.0147926035379261,0.012843364129858627,-0.064334187941253,0.012843364129858627
19.69,0.0147921819220389,0.012839426611472433,-0.063994451988556,0.012839426611472433
19.7,0.0147936511071556,0.01282533620995059,-0.0636606338134113,0.01282533620995059
19.71,0.0148797369789509,0.012824842183768777,-0.0634199600707575,0.012824842183768777
19.72,0.0150517665860315,0.012827172436753378,-0.0633194268337667,0.012827172436753378
19.73,0.0151479585488237,0.012843295672570056,-0.0630639732848971,0.012843295672570056
19.74,0.015153691283166,0.012867457275576467,-0.0626798966826518,0.012867457275576467
19.75,0.0151825711673931,0.012905889807319115,-0.0623390296421277,0.012905889807319115
19.76,0.0153516201767375,0.012944458532977408,-0.0621660141540149,0.012944458532977408
19.77,0.0154756321974235,0.012980627594768118,-0.0620183979149763,0.012980627594768118
19.78,0.0155607794909143,0.01301244970160531,-0.0617212905080003,0.01301244970160531
19.79,0.0155759360807139,0.013048941517074442,-0.0614137714037143,0.013048941517074442
19.8,0.015673560240726,0.013082472803236352,-0.0613186456200725,0.013082472803236352
19.81,0.0157450276056902,0.013108458076515738,-0.0611843052290606,0.013108458076515738
19.82,0.0157738168269097,0.013132780813984734,-0.0610400480033849,0.013132780813984734
19.83,0.0158881919028513,0.01315704101351428,-0.060907835863713,0.01315704101351428
19.84,0.015966682744222,0.013173436223958593,-0.060824506311122,0.013173436223958593
19.85,0.0160124380293558,0.013189646182814103,-0.060836099415845,0.013189646182814103
19.86,0.0161283637967977,0.013214051358785294,-0.0607168663360728,0.013214051358785294
19.87,0.0161974183184847,0.013231850124268096,-0.0607861786914152,0.013231850124268096
19.88,0.0162638341869889,0.013258024590307602,-0.0607426200252146,0.013258024590307602
19.89,0.0164346190353842,0.013285286353274877,-0.0608105219158339,0.013285286353274877
19.9,0.0165978326767868,0.013303689338554761,-0.0608062892827944,0.013303689338554761
19.91,0.0167344266737237,0.013328236981319366,-0.060836445356303,0.013328236981319366
19.92,0.0167807851322197,0.013358215118256645,-0.0607886989633805,0.013358215118256645
19.93,0.0170252929342022,0.013394265888738946,-0.0609742453117738,0.013394265888738946
19.94,0.0171194880529648,0.013420658776767505,-0.0611325895809941,0.013420658776767505
19.95,0.0172545034853937,0.01343837635139817,-0.0612729957504125,0.01343837635139817
19.96,0.0173496308658295,0.013456464489502884,-0.0613691254333352,0.013456464489502884
19.97,0.0175274211033055,0.01348366343464358,-0.0614864491203,0.01348366343464358
19.98,0.0176006378888667,0.01351461839964237,-0.0615514443426228,0.01351461839964237
19.99,0.0177485467541938,0.013549038691114118,-0.0616454150278198,0.013549038691114118
20.0,0.0178726358044231,0.013590521544365948,-0.0616903546132498,0.013590521544365948
20.01,0.0180565428434364,0.013629740757062204,-0.0619859817142638,0.013629740757062204
20.02,0.0182150552366583,0.013668067513054239,-0.0620627627458196,0.013668067513054239
20.03,0.0184902053452909,0.01371311983383368,-0.0622387501127312,0.01371311983383368
20.04,0.0186255162939234,0.013761454992231617,-0.0623855753569502,0.013761454992231617
20.05,0.0187264780570373,0.013804068251642534,-0.0625898018799505,0.013804068251642534
20.06,0.0188336167787112,0.01384595536914969,-0.062763554889367,0.01384595536914969
20.07,0.0189929948767247,0.013884319092866203,-0.0629197543693589,0.013884319092866203
20.08,0.019209293525315,0.013922329769217607,-0.0631618524637943,0.013922329769217607
20.09,0.0192678434769245,0.013961832971724791,-0.0633298706925626,0.013961832971724791
20.1,0.0193681800612095,0.013998604260475809,-0.063558664695583,0.013998604260475809
20.11,0.0196065288348445,0.014034063221733712,-0.0638051851778658,0.014034063221733712
20.12,0.0197033247651077,0.014067071565927933,-0.0639899213880095,0.014067071565927933
20.13,0.0198569678933166,0.014100739760484872,-0.0642133637677694,0.014100739760484872
20.14,0.0200384487810809,0.014127047088974321,-0.0645458103306085,0.014127047088974321
20.15,0.0200549696347222,0.014151742742226862,-0.0646186273023003,0.014151742742226862
20.16,0.0202600290434144,0.014182420243741651,-0.0649052353877251,0.014182420243741651
20.17,0.0203845376098188,0.014217653667008806,-0.0651037616552188,0.014217653667008806
20.18,0.0204833865988129,0.014252446675842452,-0.0653338582762796,0.014252446675842452
20.19,0.0206234955454577,0.014288328950941684,-0.0655624882063185,0.014288328950941684
20.2,0.0207238217837308,0.014326163415053914,-0.0657722346325112,0.014326163415053914
20.21,0.0208648056312275,0.014365035378576545,-0.0660328325696242,0.014365035378576545
20.22,0.02094815400769,0.014407546200592104,-0.0662578071120436,0.014407546200592104
20.23,0.0208765629848096,0.014445742628858666,-0.0663875589331904,0.014445742628858666
20.24,0.0211325526113049,0.01448083138991322,-0.066754679409214,0.01448083138991322
20.25,0.0212395094287537,0.014509805090415563,-0.0669281857374094,0.014509805090415563
20.26,0.0213050684667117,0.014550852970571267,-0.0672398703059785,0.014550852970571267
20.27,0.0213217591523989,0.01457573893305269,-0.0674147176252289,0.01457573893305269
20.28,0.0215078615880561,0.01460424976487384,-0.0677026358752526,0.01460424976487384
20.29,0.0215852999363145,0.014637295393729438,-0.067938064837805,0.014637295393729438
20.3,0.021629029230235,0.014672662916946463,-0.068073394372477,0.014672662916946463
20.31,0.0217599642524558,0.014706295254441403,-0.0683527496994032,0.014706295254441403
20.32,0.0219141981805469,0.014742214782918404,-0.0687274004932749,0.014742214782918404
20.33,0.0219265360062645,0.014773905313425761,-0.0687677441863614,0.014773905313425761
20.34,0.0220634475754983,0.014807684695238854,-0.0689896772267296,0.014807684695238854
20.35,0.0220034160773816,0.014840936144984796,-0.0690141057577915,0.014840936144984796
20.36,0.0221110444843618,0.014878340806776243,-0.0692467786792724,0.014878340806776243
20.37,0.0221926963448522,0.014918256899274328,-0.0695335644665456,0.014918256899274328
20.38,0.0220241932870613,0.014952305459103563,-0.0698117023068748,0.014952305459103563
20.39,0.0221117548993637,0.014971325367982726,-0.0700404972979591,0.014971325367982726
20.4,0.0222742070920645,0.014998474908372876,-0.0702220247735822,0.014998474908372876
20.41,0.0222641839195925,0.015028606122095783,-0.0703291628892759,0.015028606122095783
20.42,0.0224114275803596,0.015062274937408563,-0.070514033365713,0.015062274937408563
20.43,0.022463728203618,0.01510086491969304,-0.0706163729439057,0.01510086491969304
20.44,0.0224878780421311,0.015139368081820039,-0.0708006905182171,0.015139368081820039
20.45,0.0225975847038402,0.015175981469524258,-0.0709566291902038,0.015175981469524258
20.46,0.0227226767878557,0.015211276875828387,-0.0711264371852784,0.015211276875828387
20.47,0.0227481792087329,0.015242441133527528,-0.0711509495541996,0.015242441133527528
20.48,0.0228543031445333,0.015273442208575787,-0.0713886932117174,0.015273442208575787
20.49,0.022955774400713,0.0152977222774345,-0.0713451614692093,0.0152977222774345
20.5,0.0229659153894653,0.015324503332150578,-0.0714776820577375,0.015324503332150578
20.51,0.0230151142432315,0.015348413525383839,-0.0715313994476399,0.015348413525383839
20.52,0.0230786163430528,0.015372082796704352,-0.0716361994945472,0.015372082796704352
20.53,0.0230976119183933,0.015393422669051146,-0.0716467896111621,0.015393422669051146
20.54,0.0232083092282711,0.015418460066991404,-0.0718293722504608,0.015418460066991404
20.55,0.0232294558616689,0.01544244335970713,-0.0718650792776016,0.01544244335970713
20.56,0.0232969292314181,0.015465617291914301,-0.0719318649219525,0.015465617291914301
20.57,0.0234305996681189,0.015487732388075715,-0.0719515733694256,0.015487732388075715
20.58,0.0235293692054661,0.015512138566666781,-0.0720984401606231,0.015512138566666781
20.59,0.0235887545314903,0.01553543833753648,-0.0721740177091662,0.01553543833753648
20.6,0.0236825806117041,0.015559707793004564,-0.0721727975813307,0.015559707793004564
20.61,0.0236923936124349,0.015582320881213708,-0.0721693980897839,0.015582320881213708
20.62,0.0239156266961963,0.015601688020960515,-0.0722573961205258,0.015601688020960515
20.63,0.0238598004288259,0.015622008423187008,-0.0722095186449467,0.015622008423187008
20.64,0.0239436354720108,0.015643850425789866,-0.0722405340772581,0.015643850425789866
20.65,0.0240599059345502,0.01566381049476155,-0.0722436747719756,0.01566381049476155
20.66,0.024105574806089,0.015685756780039903,-0.0723247583340674,0.015685756780039903
20.67,0.0242965148511176,0.015702213371249274,-0.072448443359218,0.015702213371249274
20.68,0.0243943451801474,0.015717656075281326,-0.0724072029791591,0.015717656075281326
20.69,0.024396394250999,0.015738752188770945,-0.0724781952548649,0.015738752188770945
20.7,0.0245124427238991,0.015760461478771418,-0.0724747454607988,0.015760461478771418
20.71,0.0244941945163129,0.01578198867846434,-0.0723549639942628,0.01578198867846434
20.72,0.0245975304458184,0.01580303417022057,-0.0724159753691712,0.01580303417022057
20.73,0.0247116569305718,0.015821986265916462,-0.0723186048621087,0.015821986265916462
20.74,0.0247727641469533,0.015848059387819222,-0.0722633155955756,0.015848059387819222
20.75,0.0247363524444147,0.015866345487309527,-0.0720249250770103,0.015866345487309527
20.76,0.0248057274176712,0.015883871500816268,-0.0719566413397636,0.015883871500816268
20.77,0.0248207093401798,0.015902433210025258,-0.0718450996195206,0.015902433210025258
20.78,0.0249706421209583,0.015914386959671362,-0.0717414378637648,0.015914386959671362
20.79,0.0250109029782178,0.01593214797350762,-0.0716171550223396,0.01593214797350762
20.8,0.0250593560996631,0.01594967685519843,-0.071620338173548,0.01594967685519843
20.81,0.0249886976740794,0.015973141344251467,-0.0713599701762625,0.015973141344251467
20.82,0.0250746259539087,0.0159902813722651,-0.0713788878308926,0.0159902813722651
20.83,0.0251948531055263,0.016009697809545805,-0.0713986790410089,0.016009697809545805
20.84,0.0253044607100841,0.01602832904172086,-0.0712207908858757,0.01602832904172086
20.85,0.0253421100649153,0.016047414090347312,-0.0710950153692176,0.016047414090347312
20.86,0.0252940864748797,0.016063593711881253,-0.0707927535946092,0.016063593711881253
20.87,0.0252534328441889,0.016076292631634504,-0.0705410505714707,0.016076292631634504
20.88,0.0253784533484044,0.01609115853503061,-0.0705115314968166,0.01609115853503061
20.89,0.0252928077957516,0.016102979843602747,-0.0702068080572376,0.016102979843602747
20.9,0.0253016584282981,0.016116444990856547,-0.0700161034339738,0.016116444990856547
