complexity, loss      , score                 , equation                                                        , sympy_format                                              , lambda_format
         1, 0.9978713 , 0.0                   , gamma_prev                                                      , gamma_prev                                                , PySRFunction(X=>gamma_prev)
         2, 0.9940541 , 0.0038326783449865675 , square(gamma_)                                                  , gamma_**2                                                 , PySRFunction(X=>gamma_**2)
         3, 0.71620667, 0.32782286117284254   , (0.0039390866 * v_surge)                                        , 0.0039390866*v_surge                                      , PySRFunction(X=>0.0039390866*v_surge)
         5, 0.652489  , 0.0465872448724087    , ((0.0039390866 * v_surge) * 1.8037255)                          , 0.0071050309471283*v_surge                                , PySRFunction(X=>0.0071050309471283*v_surge)
         6, 0.65248895, 7.662964734373995e-08 , ((sin(0.0039390866) * v_surge) * 1.8037255)                     , 0.00710501257305502*v_surge                               , PySRFunction(X=>0.00710501257305502*v_surge)
         7, 0.60247433, 0.07974914553952353   , (((0.0039390866 * v_surge) * 1.8037255) - -0.23951957)          , 0.0071050309471283*v_surge + 0.23951957                   , PySRFunction(X=>0.0071050309471283*v_surge + 0.23951957)
         8, 0.6023975 , 0.00012753223735676713, (((0.0039390866 * v_surge) * 1.8037255) - sin(-0.23951957))     , 0.0071050309471283*v_surge + 0.237235939109402            , PySRFunction(X=>0.0071050309471283*v_surge + 0.237235939109402)
         9, 0.5611823 , 0.07087171823783749   , ((((0.0039390866 * v_surge) - theta) * 1.8037255) - -0.23951957), -1.8037255*theta + 0.0071050309471283*v_surge + 0.23951957, PySRFunction(X=>-1.8037255*theta + 0.0071050309471283*v_surge + 0.23951957)
