complexity,loss,score,equation,sympy_format,lambda_format
1,0.0004755896,0.0,2.7989346e-9,2.79893460000000e-9,PySRFunction(X=>2.79893460000000E-9)
3,0.00029841356,0.2330374939029663,(x16 * -0.013309837),-0.013309837*x16,PySRFunction(X=>-0.013309837*x16)
5,0.00022979098,0.13065509826757596,(-0.03549582 * (x14 + x15)),-0.03549582*x14 - 0.03549582*x15,PySRFunction(X=>-0.03549582*x14 - 0.03549582*x15)
7,0.0002181114,0.026082085839277402,(-0.03549582 * (x14 + (x15 * 0.91430044))),-0.03549582*x14 - 0.0324538438441608*x15,PySRFunction(X=>-0.03549582*x14 - 0.0324538438441608*x15)
9,0.00019718165,0.050440278171076075,(-0.03549582 * ((x14 + (0.12943824 * x4)) + x15)),-0.03549582*x14 - 0.03549582*x15 - 0.0045945164681568*x4,PySRFunction(X=>-0.03549582*x14 - 0.03549582*x15 - 0.0045945164681568*x4)
11,0.00018468377,0.03274018699077479,(-0.03549582 * ((x14 + (0.12943824 * (x4 - x2))) + x15)),-0.03549582*x14 - 0.03549582*x15 + 0.0045945164681568*x2 - 0.0045945164681568*x4,PySRFunction(X=>-0.03549582*x14 - 0.03549582*x15 + 0.0045945164681568*x2 - 0.0045945164681568*x4)
13,0.00017819753,0.017876178504427395,((-0.03549582 * ((x14 + (0.12943824 * (x4 - x2))) + x15)) * 0.8648468),-0.030698446340376*x14 - 0.030698446340376*x15 + 0.00397355286503271*x2 - 0.00397355286503271*x4,PySRFunction(X=>-0.030698446340376*x14 - 0.030698446340376*x15 + 0.00397355286503271*x2 - 0.00397355286503271*x4)
