complexity,loss,score,equation,sympy_format,lambda_format
1,0.005294152,0.0,4.5140096e-6,4.51400960000000e-6,PySRFunction(X=>0.00000451400960000000)
2,0.005294113,7.3666459992485555e-06,square(9.906915e-5),9.81469648172250e-9,PySRFunction(X=>9.81469648172250E-9)
3,0.002958136,0.5820361082526939,(x7 * 0.04833195),0.04833195*x7,PySRFunction(X=>0.04833195*x7)
5,0.0028847798,0.01255538450965825,(0.031105932 * (x7 - x10)),-0.031105932*x10 + 0.031105932*x7,PySRFunction(X=>-0.031105932*x10 + 0.031105932*x7)
6,0.0026671672,0.07843163582559025,((square(x7) - x10) * 0.019470442),-0.019470442*x10 + 0.019470442*x7**2,PySRFunction(X=>-0.019470442*x10 + 0.019470442*x7**2)
7,0.0026397782,0.010322036921046135,((square(x7) - x10) * square(-0.13205232)),-0.0174378152173824*x10 + 0.0174378152173824*x7**2,PySRFunction(X=>-0.0174378152173824*x10 + 0.0174378152173824*x7**2)
8,0.0022982517,0.13854619502254076,(((square(x7) - x10) + -0.69217014) * 0.019470442),-0.019470442*x10 + 0.019470442*x7**2 - 0.0134768585650019,PySRFunction(X=>-0.019470442*x10 + 0.019470442*x7**2 - 0.0134768585650019)
9,0.0022474227,0.022364610453395765,((square(x2) - (x10 + cos(0.112994134))) * 0.022104606),-0.022104606*x10 + 0.022104606*x2**2 - 0.0219636438705009,PySRFunction(X=>-0.022104606*x10 + 0.022104606*x2**2 - 0.0219636438705009)
10,0.0022459468,0.0006569235194555511,tanh((square(x2) - (x10 + cos(0.112994134))) * 0.022104606),-tanh(0.022104606*x10 - 0.022104606*x2**2 + 0.0219636438705009),PySRFunction(X=>-tanh(0.022104606*x10 - 0.022104606*x2**2 + 0.0219636438705009))
11,0.0021719313,0.033510397744645856,sin((square(x2) - (x10 + cos(square(x4)))) * 0.022104606),-sin(0.022104606*x10 - 0.022104606*x2**2 + 0.022104606*cos(x4**2)),PySRFunction(X=>-sin(0.022104606*x10 - 0.022104606*x2**2 + 0.022104606*cos(x4**2)))
12,0.00217185,3.743282379780674e-05,sin((square(x2) - (x10 + cos(square(x4)))) * tanh(0.022104606)),-sin(0.0221010064997523*x10 - 0.0221010064997523*x2**2 + 0.0221010064997523*cos(x4**2)),PySRFunction(X=>-sin(0.0221010064997523*x10 - 0.0221010064997523*x2**2 + 0.0221010064997523*cos(x4**2)))
15,0.0021619753,0.0015190147894978594,((((square(x2) - x10) * 1.2045786) - square(sin(x2) + x10)) * square(0.13065884)),-0.0205642435984625*x10 + 0.0205642435984625*x2**2 - 0.0170717324701456*(x10 + sin(x2))**2,PySRFunction(X=>-0.0205642435984625*x10 + 0.0205642435984625*x2**2 - 0.0170717324701456*(x10 + sin(x2))**2)
16,0.0020036555,0.07604903228747835,((square(x2) - ((cos(x2) * (x0 - -1.2477348)) + x10)) * abs(abs(square(0.13065884)))),-0.0170717324701456*x10 + 0.0170717324701456*x2**2 - 0.0170717324701456*(x0 + 1.2477348)*cos(x2),PySRFunction(X=>-0.0170717324701456*x10 + 0.0170717324701456*x2**2 - 0.0170717324701456*(x0 + 1.2477348)*cos(x2))
17,0.0019538763,0.025158016679646948,(((square(x2) - x3) - ((cos(x2) * (x0 - -1.2477348)) + x10)) * abs(square(0.13065884))),-0.0170717324701456*x10 + 0.0170717324701456*x2**2 - 0.0170717324701456*x3 - 0.0170717324701456*(x0 + 1.2477348)*cos(x2),PySRFunction(X=>-0.0170717324701456*x10 + 0.0170717324701456*x2**2 - 0.0170717324701456*x3 - 0.0170717324701456*(x0 + 1.2477348)*cos(x2))
20,0.001943359,0.0017991088078474348,(((square(x2) - (x3 * 0.53239274)) - ((cos(x2) * (x0 - -1.2477348)) + sin(x10))) * tanh(square(0.13065884))),0.0170700741785171*x2**2 - 0.00908798356390399*x3 - 0.0170700741785171*(x0 + 1.2477348)*cos(x2) - 0.0170700741785171*sin(x10),PySRFunction(X=>0.0170700741785171*x2**2 - 0.00908798356390399*x3 - 0.0170700741785171*(x0 + 1.2477348)*cos(x2) - 0.0170700741785171*sin(x10))
21,0.0019021388,0.02143898187871726,sin(((square(x2) - (x3 * 0.53239274)) - ((cos(x2) * (x0 - -1.2477348)) + x10)) * abs(sin(square(0.13065884)))),-sin(0.0170709032397555*x10 - 0.0170709032397555*x2**2 + 0.00908842495008829*x3 + 0.0170709032397555*(x0 + 1.2477348)*cos(x2)),PySRFunction(X=>-sin(0.0170709032397555*x10 - 0.0170709032397555*x2**2 + 0.00908842495008829*x3 + 0.0170709032397555*(x0 + 1.2477348)*cos(x2)))
