Complexity,Loss,Equation
1,4.664711,"-3.800625e-5"
3,4.6084304,"(0.19660093 * a_z)"
5,4.6077347,"(sin(sin(0.28524202)) * a_z)"
7,4.5887914,"((0.7421206 + a_x) * (0.08683591 * a_z))"
8,4.5303016,"(sin(sin(v_sway) * sin(V_x)) * a_z)"
11,4.4764314,"(sin((sin(v_sway) * a_surge) * (0.48002604 + 0.11112196)) * a_z)"
14,4.4314795,"(sin((sin(v_sway) * (sin(V_x / 1.1142904) + a_surge)) * 0.5414546) * a_z)"
15,4.429958,"(sin((sin(v_sway) * (sin(V_x / 1.1142904) + a_surge)) * sin(0.5414546)) * a_z)"
