complexity,loss,score,equation,sympy_format,lambda_format
1,0.04519531,0.0,-4.844825e-7,-4.84482500000000e-7,PySRFunction(X=>-4.84482500000000E-7)
3,0.030747395,0.1925940225879355,(0.12019946 * a_y),0.12019946*a_y,PySRFunction(X=>0.12019946*a_y)
5,0.027634714,0.053366269590002416,((0.05250825 * a_y) * theta_t_1),0.05250825*a_y*theta_t_1,PySRFunction(X=>0.05250825*a_y*theta_t_1)
6,0.027633905,2.927520226469528e-05,(sin(0.052508254 * theta_t_1) * a_y),a_y*sin(0.052508254*theta_t_1),PySRFunction(X=>a_y*sin(0.052508254*theta_t_1))
7,0.024805093,0.10799446584445888,(0.038330216 * (a_y * (theta_t + 1.5388323))),0.038330216*a_y*(theta_t + 1.5388323),PySRFunction(X=>0.038330216*a_y*(theta_t + 1.5388323))
9,0.022896597,0.04003034904622227,(0.040770944 * ((a_y * (theta_t - -1.402255)) - dtheta_t_2)),0.040770944*a_y*(theta_t + 1.402255) - 0.040770944*dtheta_t_2,PySRFunction(X=>0.040770944*a_y*(theta_t + 1.402255) - 0.040770944*dtheta_t_2)
11,0.022063684,0.01852764896085077,(0.028360125 * ((a_y * ((theta_t_1 + v_surge) + 2.3053384)) - dtheta_t_2)),0.028360125*a_y*(theta_t_1 + v_surge + 2.3053384) - 0.028360125*dtheta_t_2,PySRFunction(X=>0.028360125*a_y*(theta_t_1 + v_surge + 2.3053384) - 0.028360125*dtheta_t_2)
12,0.022063637,2.13019956498645e-06,(sin(0.028360125) * ((a_y * ((theta_t_1 + v_surge) + 2.3053384)) - dtheta_t_2)),0.0283563234937692*a_y*(theta_t_1 + v_surge + 2.3053384) - 0.0283563234937692*dtheta_t_2,PySRFunction(X=>0.0283563234937692*a_y*(theta_t_1 + v_surge + 2.3053384) - 0.0283563234937692*dtheta_t_2)
13,0.021297662,0.03533356734386021,(0.028360125 * ((a_y * ((theta_t_1 + v_surge) + 2.3053384)) - (dtheta_t_2 * dgamma_t_2))),0.028360125*a_y*(theta_t_1 + v_surge + 2.3053384) - 0.028360125*dgamma_t_2*dtheta_t_2,PySRFunction(X=>0.028360125*a_y*(theta_t_1 + v_surge + 2.3053384) - 0.028360125*dgamma_t_2*dtheta_t_2)
14,0.021297408,1.1926262828121575e-05,(sin(0.028360125) * ((a_y * ((theta_t_1 + v_surge) + 2.3053384)) - (dtheta_t_2 * dgamma_t_2))),0.0283563234937692*a_y*(theta_t_1 + v_surge + 2.3053384) - 0.0283563234937692*dgamma_t_2*dtheta_t_2,PySRFunction(X=>0.0283563234937692*a_y*(theta_t_1 + v_surge + 2.3053384) - 0.0283563234937692*dgamma_t_2*dtheta_t_2)
15,0.020870885,0.02023024961310636,(0.028360125 * (((a_y * ((theta_t + v_surge) + 2.3053384)) + v_sway) - (dtheta_t_2 / 0.51745456))),0.028360125*a_y*(theta_t + v_surge + 2.3053384) - 0.0548069863371191*dtheta_t_2 + 0.028360125*v_sway,PySRFunction(X=>0.028360125*a_y*(theta_t + v_surge + 2.3053384) - 0.0548069863371191*dtheta_t_2 + 0.028360125*v_sway)
17,0.020226572,0.015678970022679418,(0.028360125 * (((a_y * ((theta_t + v_surge) + 2.3053384)) + v_sway) - ((a_x + dtheta_t_2) + dtheta_t_2))),-0.028360125*a_x + 0.028360125*a_y*(theta_t + v_surge + 2.3053384) - 0.05672025*dtheta_t_2 + 0.028360125*v_sway,PySRFunction(X=>-0.028360125*a_x + 0.028360125*a_y*(theta_t + v_surge + 2.3053384) - 0.05672025*dtheta_t_2 + 0.028360125*v_sway)
19,0.020083308,0.0035540816100761933,(0.028360125 * (((a_y * ((theta_t + (v_surge - v_sway)) + 2.3053384)) + v_sway) - ((dtheta_t_2 + dtheta_t_2) - a_surge))),0.028360125*a_surge + 0.028360125*a_y*(theta_t + v_surge - v_sway + 2.3053384) - 0.05672025*dtheta_t_2 + 0.028360125*v_sway,PySRFunction(X=>0.028360125*a_surge + 0.028360125*a_y*(theta_t + v_surge - v_sway + 2.3053384) - 0.05672025*dtheta_t_2 + 0.028360125*v_sway)
21,0.019855617,0.005701041447393898,(0.028360125 * (((((((a_y * ((theta_t + v_surge) + 2.3053384)) + dgamma_t_1) - dtheta_t_2) - a_x) + v_sway) - dtheta_t_2) + dtheta_t)),-0.028360125*a_x + 0.028360125*a_y*(theta_t + v_surge + 2.3053384) + 0.028360125*dgamma_t_1 + 0.028360125*dtheta_t - 0.05672025*dtheta_t_2 + 0.028360125*v_sway,PySRFunction(X=>-0.028360125*a_x + 0.028360125*a_y*(theta_t + v_surge + 2.3053384) + 0.028360125*dgamma_t_1 + 0.028360125*dtheta_t - 0.05672025*dtheta_t_2 + 0.028360125*v_sway)
23,0.01984615,0.00023845286733534962,(0.028360125 * ((((((((a_y * ((theta_t + v_surge) + 2.3053384)) + dgamma_t_1) - dtheta_t_2) - v_surge) - a_x) + v_sway) - dtheta_t_2) + dtheta_t)),-0.028360125*a_x + 0.028360125*a_y*(theta_t + v_surge + 2.3053384) + 0.028360125*dgamma_t_1 + 0.028360125*dtheta_t - 0.05672025*dtheta_t_2 - 0.028360125*v_surge + 0.028360125*v_sway,PySRFunction(X=>-0.028360125*a_x + 0.028360125*a_y*(theta_t + v_surge + 2.3053384) + 0.028360125*dgamma_t_1 + 0.028360125*dtheta_t - 0.05672025*dtheta_t_2 - 0.028360125*v_surge + 0.028360125*v_sway)
24,0.019196454,0.03328445918471286,(0.028360125 * ((((((((a_y * ((theta_t + v_surge) + 2.3053384)) + dgamma_t_1) - dtheta_t_2) - sin(v_surge)) - a_x) + v_sway) - dtheta_t_2) + dtheta_t)),-0.028360125*a_x + 0.028360125*a_y*(theta_t + v_surge + 2.3053384) + 0.028360125*dgamma_t_1 + 0.028360125*dtheta_t - 0.05672025*dtheta_t_2 + 0.028360125*v_sway - 0.028360125*sin(v_surge),PySRFunction(X=>-0.028360125*a_x + 0.028360125*a_y*(theta_t + v_surge + 2.3053384) + 0.028360125*dgamma_t_1 + 0.028360125*dtheta_t - 0.05672025*dtheta_t_2 + 0.028360125*v_sway - 0.028360125*sin(v_surge))
