complexity,loss,score,equation,sympy_format,lambda_format
19,0.015556715,0.0018268969607293387,((sin(sin(dgamma_t_2) - a_y) - (-0.2008266 - (a_y * ((1.4603925 + 0.15275241) - (0.08731695 * a_y))))) * -0.099164434),-0.099164434*a_y*(1.61314491 - 0.08731695*a_y) + 0.099164434*sin(a_y - sin(dgamma_t_2)) - 0.0199148561211444,PySRFunction(X=>-0.099164434*a_y*(1.61314491 - 0.08731695*a_y) + 0.099164434*sin(a_y - sin(dgamma_t_2)) - 0.0199148561211444)
20,0.015470624,0.005549378303773717,((sin(sin(dgamma_t_2) - a_y) - (-0.18089154 - (a_y * ((1.4603925 + 0.15275241) - sin(0.08731695 * a_y))))) * -0.099164434),-0.099164434*a_y*(1.61314491 - sin(0.08731695*a_y)) + 0.099164434*sin(a_y - sin(dgamma_t_2)) - 0.0179380071794884,PySRFunction(X=>-0.099164434*a_y*(1.61314491 - sin(0.08731695*a_y)) + 0.099164434*sin(a_y - sin(dgamma_t_2)) - 0.0179380071794884)
21,0.015297291,0.011267246007852274,((sin(sin(dgamma_t_2) - a_y) - (-0.2008266 - (a_y * ((1.4603925 + 0.15275241) - (0.08731695 * (a_y + a_x)))))) * -0.099164434),-0.099164434*a_y*(-0.08731695*a_x - 0.08731695*a_y + 1.61314491) + 0.099164434*sin(a_y - sin(dgamma_t_2)) - 0.0199148561211444,PySRFunction(X=>-0.099164434*a_y*(-0.08731695*a_x - 0.08731695*a_y + 1.61314491) + 0.099164434*sin(a_y - sin(dgamma_t_2)) - 0.0199148561211444)
22,0.015287585,0.0006346928021435758,((sin(sin(dgamma_t_2 / 2.0989342) - a_y) - (-0.18089154 - (a_y * ((1.4603925 + 0.15275241) - sin(0.08731695 * a_y))))) * -0.099164434),-0.099164434*a_y*(1.61314491 - sin(0.08731695*a_y)) + 0.099164434*sin(a_y - sin(0.476432276914636*dgamma_t_2)) - 0.0179380071794884,PySRFunction(X=>-0.099164434*a_y*(1.61314491 - sin(0.08731695*a_y)) + 0.099164434*sin(a_y - sin(0.476432276914636*dgamma_t_2)) - 0.0179380071794884)
23,0.01525329,0.002245843605646382,((sin(sin(dgamma_t_2 / 2.0989342) - a_y) - (-0.18089154 - (a_y * ((1.4603925 + 0.15275241) - sin(sin(0.08731695 * a_y)))))) * -0.099164434),-0.099164434*a_y*(1.61314491 - sin(sin(0.08731695*a_y))) + 0.099164434*sin(a_y - sin(0.476432276914636*dgamma_t_2)) - 0.0179380071794884,PySRFunction(X=>-0.099164434*a_y*(1.61314491 - sin(sin(0.08731695*a_y))) + 0.099164434*sin(a_y - sin(0.476432276914636*dgamma_t_2)) - 0.0179380071794884)
24,0.01523897,0.000939254817632943,((sin(sin(dgamma_t_2 / 2.0989342) - a_y) - (-0.18089154 - (a_y * ((1.4603925 + 0.15275241) - sin(sin(sin(0.08731695 * a_y))))))) * -0.099164434),-0.099164434*a_y*(1.61314491 - sin(sin(sin(0.08731695*a_y)))) + 0.099164434*sin(a_y - sin(0.476432276914636*dgamma_t_2)) - 0.0179380071794884,PySRFunction(X=>-0.099164434*a_y*(1.61314491 - sin(sin(sin(0.08731695*a_y)))) + 0.099164434*sin(a_y - sin(0.476432276914636*dgamma_t_2)) - 0.0179380071794884)
25,0.0151777,0.0040287173362848335,((sin(sin((dgamma_t_2 / 2.0989342) * 1.330818) - a_y) - (-0.18089154 - (a_y * ((1.4603925 + 0.15275241) - sin(sin(0.08731695 * a_y)))))) * -0.099164434),-0.099164434*a_y*(1.61314491 - sin(sin(0.08731695*a_y))) + 0.099164434*sin(a_y - sin(0.634044649898982*dgamma_t_2)) - 0.0179380071794884,PySRFunction(X=>-0.099164434*a_y*(1.61314491 - sin(sin(0.08731695*a_y))) + 0.099164434*sin(a_y - sin(0.634044649898982*dgamma_t_2)) - 0.0179380071794884)
26,0.015024475,0.010146707289322078,((sin(sin(dgamma_t_2) - a_y) - ((v_sway * ((0.08731695 * a_y) * a_y)) - (a_y * (1.4603925 - (sin(0.08731695 * a_y) + 0.010692417))))) * -0.099164434),0.0086587359253563*a_y**2*v_sway - 0.099164434*a_y*(1.449700083 - sin(0.08731695*a_y)) + 0.099164434*sin(a_y - sin(dgamma_t_2)),PySRFunction(X=>0.0086587359253563*a_y**2*v_sway - 0.099164434*a_y*(1.449700083 - sin(0.08731695*a_y)) + 0.099164434*sin(a_y - sin(dgamma_t_2)))
27,0.0145293875,0.03350721551718584,((sin(sin(dgamma_t_2) - a_y) - ((0.08731695 * ((a_y * v_sway) * a_y)) - (a_y * (1.4603925 - sin(sin((0.08731695 * a_y) / theta_t_1)))))) * -0.099164434),0.0086587359253563*a_y**2*v_sway - 0.099164434*a_y*(1.4603925 - sin(sin(0.08731695*a_y/theta_t_1))) + 0.099164434*sin(a_y - sin(dgamma_t_2)),PySRFunction(X=>0.0086587359253563*a_y**2*v_sway - 0.099164434*a_y*(1.4603925 - sin(sin(0.08731695*a_y/theta_t_1))) + 0.099164434*sin(a_y - sin(dgamma_t_2)))
28,0.014394927,0.009297469683879777,(((sin(sin(dgamma_t_2) - a_y) + 0.08731695) - ((0.085612364 * ((a_y * v_sway) * a_y)) - (a_y * (1.4603925 - sin((0.08731695 * a_y) / theta_t))))) * -0.099164434),0.00848970161946198*a_y**2*v_sway - 0.099164434*a_y*(1.4603925 - sin(0.08731695*a_y/theta_t)) + 0.099164434*sin(a_y - sin(dgamma_t_2)) - 0.0086587359253563,PySRFunction(X=>0.00848970161946198*a_y**2*v_sway - 0.099164434*a_y*(1.4603925 - sin(0.08731695*a_y/theta_t)) + 0.099164434*sin(a_y - sin(dgamma_t_2)) - 0.0086587359253563)
29,0.014312814,0.005720632907567069,(((sin(sin(dgamma_t_2) - a_y) + 0.08731695) - ((0.08731695 * ((a_y * v_sway) * a_y)) - (a_y * (1.4603925 - sin(sin((0.08731695 * a_y) / theta_t)))))) * -0.099164434),0.0086587359253563*a_y**2*v_sway - 0.099164434*a_y*(1.4603925 - sin(sin(0.08731695*a_y/theta_t))) + 0.099164434*sin(a_y - sin(dgamma_t_2)) - 0.0086587359253563,PySRFunction(X=>0.0086587359253563*a_y**2*v_sway - 0.099164434*a_y*(1.4603925 - sin(sin(0.08731695*a_y/theta_t))) + 0.099164434*sin(a_y - sin(dgamma_t_2)) - 0.0086587359253563)
