complexity,loss,score,equation,sympy_format,lambda_format
1,0.060612477,0.0,5.702652e-6,5.70265200000000e-6,PySRFunction(X=>0.00000570265200000000)
2,0.06061242,9.40400881474432e-07,round(-0.14165059),0,PySRFunction(X=>0)
3,0.060606897,9.11240904586802e-05,(5.702652e-6 / V_z),5.702652e-6/V_z,PySRFunction(X=>5.702652e-6/V_z)
5,0.06060251,3.619356047107761e-05,((5.702652e-6 / V_z) / 0.23487219),2.42798093720674e-5/V_z,PySRFunction(X=>2.42798093720674e-5/V_z)
6,0.060602427,1.3695811746522265e-06,sin((5.702652e-6 / V_z) / 0.23487219),sin(2.42798093720674e-5/V_z),PySRFunction(X=>sin(2.42798093720674e-5/V_z))
7,0.06060235,1.2705769840087269e-06,sin(sin((5.702652e-6 / V_z) / 0.23487219)),sin(sin(2.42798093720674e-5/V_z)),PySRFunction(X=>sin(sin(2.42798093720674e-5/V_z)))
8,0.0606022,2.475154604251892e-06,sin(tanh(sin((5.702652e-6 / V_z) / 0.23487219))),sin(tanh(sin(2.42798093720674e-5/V_z))),PySRFunction(X=>sin(tanh(sin(2.42798093720674e-5/V_z))))
