complexity,loss,score,equation,sympy_format,lambda_format
1,0.00020743151,0.0,0.0110056205,0.0110056205000000,PySRFunction(X=>0.0110056205000000)
4,0.000107590895,0.21882172923585275,(1.0034797 - cos(x1)),1.0034797 - cos(x1),PySRFunction(X=>1.0034797 - cos(x1))
5,0.000106162086,0.01336898577175748,(1.0036087 - cos(sin(x1))),1.0036087 - cos(sin(x1)),PySRFunction(X=>1.0036087 - cos(sin(x1)))
6,8.245117e-05,0.2527608000930725,(1.0050985 - cos(0.046693128 + x1)),1.0050985 - cos(x1 + 0.046693128),PySRFunction(X=>1.0050985 - cos(x1 + 0.046693128))
7,5.145963e-05,0.4714086225461353,((2.0009205 - cos(x1)) - cos(x0)),-cos(x0) - cos(x1) + 2.0009205,PySRFunction(X=>-cos(x0) - cos(x1) + 2.0009205)
8,5.020408e-05,0.024701318481768673,((2.00109 - cos(x0)) - cos(sin(x1))),-cos(x0) - cos(sin(x1)) + 2.00109,PySRFunction(X=>-cos(x0) - cos(sin(x1)) + 2.00109)
9,4.5160075e-05,0.10588289825363793,((2.0009205 - cos(x1)) - cos(-0.024974825 + x0)),-cos(x1) - cos(x0 - 0.024974825) + 2.0009205,PySRFunction(X=>-cos(x1) - cos(x0 - 0.024974825) + 2.0009205)
10,3.5594847e-05,0.2380125198517304,(((2.9999735 - cos(x2)) - cos(x0)) - cos(x1)),-cos(x0) - cos(x1) - cos(x2) + 2.9999735,PySRFunction(X=>-cos(x0) - cos(x1) - cos(x2) + 2.9999735)
11,2.689779e-05,0.28015675309112353,(0.8456129 - sin(cos((x1 + (x3 - -0.06466762)) - x2))),0.8456129 - sin(cos(x1 - x2 + x3 + 0.06466762)),PySRFunction(X=>0.8456129 - sin(cos(x1 - x2 + x3 + 0.06466762)))
12,2.6786578e-05,0.0041431859303485185,(0.8456129 - sin(cos((x1 + (x3 - -0.06466762)) - sin(x2)))),0.8456129 - sin(cos(x1 + x3 - sin(x2) + 0.06466762)),PySRFunction(X=>0.8456129 - sin(cos(x1 + x3 - sin(x2) + 0.06466762)))
13,1.52098055e-05,0.5659606226188878,(1.0032854 - cos((((x1 - x2) * 0.59539855) + x3) + 0.032761395)),1.0032854 - cos(0.59539855*x1 - 0.59539855*x2 + x3 + 0.032761395),PySRFunction(X=>1.0032854 - cos(0.59539855*x1 - 0.59539855*x2 + x3 + 0.032761395))
14,1.5106056e-05,0.006844595529106037,(1.0032854 - cos((((x1 - x2) * cos(0.9220162)) + x3) + 0.03030781)),1.0032854 - cos(0.604214834395969*x1 - 0.604214834395969*x2 + x3 + 0.03030781),PySRFunction(X=>1.0032854 - cos(0.604214834395969*x1 - 0.604214834395969*x2 + x3 + 0.03030781))
15,1.5104533e-05,0.0001008255748533449,sin(1.0032854 - cos((((x1 - x2) * cos(0.9220162)) + x3) + 0.03030781)),-sin(cos(0.604214834395969*x1 - 0.604214834395969*x2 + x3 + 0.03030781) - 1.0032854),PySRFunction(X=>-sin(cos(0.604214834395969*x1 - 0.604214834395969*x2 + x3 + 0.03030781) - 1.0032854))
16,1.5103111e-05,9.414835536666435e-05,sin(sin(1.0032854 - cos((((x1 - x2) * cos(0.9220162)) + x3) + 0.03030781))),-sin(sin(cos(0.604214834395969*x1 - 0.604214834395969*x2 + x3 + 0.03030781) - 1.0032854)),PySRFunction(X=>-sin(sin(cos(0.604214834395969*x1 - 0.604214834395969*x2 + x3 + 0.03030781) - 1.0032854)))
