Complexity,Loss,Equation
1,1.0,"1.3274439e-7"
2,0.9945864,"square(gamma_)"
3,0.7863558,"(0.21108243 * theta_v_surge_l)"
4,0.76753384,"(v_surge_l * square(0.12725325))"
6,0.75839525,"((v_surge_l * square(0.12725325)) - theta_prev)"
8,0.74744046,"((v_surge_l * square(0.12725325)) - (theta_prev / 0.39330947))"
