Complexity,Loss,Equation
1,1.0,"2.779725e-7"
3,0.87928873,"(0.010006545 * gamma_v_sway)"
5,0.8784834,"(0.010006545 * (gamma_v_sway - -0.36174878))"
7,0.8658517,"(0.010006545 * (gamma_v_sway - (-0.36174878 * theta_v_surge_l)))"
