Complexity,Loss,Equation
1,0.0049845027,"9.023558e-8"
3,0.0044688503,"(0.02270796 * x16)"
5,0.0043283985,"(0.02270796 * (x16 - x3))"
7,0.0039369822,"(0.02270796 * (x16 - (x3 + x12)))"
11,0.003903218,"(0.025849277 * (((x16 - (x17 * x3)) - x3) - x12))"
13,0.003897043,"(0.025849277 * ((((x16 - (x17 * x3)) - x3) + 0.097174734) - x12))"
15,0.0038306157,"(0.025849277 * ((((x16 - ((x17 - -0.4364831) * x3)) - x3) + 0.097174734) - x12))"
