complexity,loss,score,equation,sympy_format,lambda_format
1,0.0051039904,0.0,-4.802575e-6,-4.80257500000000e-6,PySRFunction(X=>-0.00000480257500000000)
2,0.0051039634,5.289992593927286e-06,square(4.6611476e-5),2.17262969489858e-9,PySRFunction(X=>2.17262969489858E-9)
3,0.002931806,0.554398759774364,(0.04660641 * x0),0.04660641*x0,PySRFunction(X=>0.04660641*x0)
5,0.0029114226,0.0034883938446394463,(0.046626348 * (x0 - 0.09230697)),0.046626348*x0 - 0.00430393690604556,PySRFunction(X=>0.046626348*x0 - 0.00430393690604556)
6,0.0024477628,0.17346736317616213,((0.051650178 * abs(x10)) * x0),0.051650178*x0*Abs(x10),PySRFunction(X=>0.051650178*x0*Abs(x10))
7,0.0023942993,0.022083844323709013,((square(tanh(x10)) * x0) * 0.110177465),0.110177465*x0*tanh(x10)**2,PySRFunction(X=>0.110177465*x0*tanh(x10)**2)
8,0.0020794214,0.14100093826787244,(abs(0.060231805 * x10) * (x0 - 0.33804685)),0.060231805*(x0 - 0.33804685)*Abs(x10),PySRFunction(X=>0.060231805*(x0 - 0.33804685)*Abs(x10))
10,0.001989223,0.022172785855116974,((0.052201506 * abs(x10)) * (x0 - square(sin(x4)))),0.052201506*(x0 - sin(x4)**2)*Abs(x10),PySRFunction(X=>0.052201506*(x0 - sin(x4)**2)*Abs(x10))
11,0.001956414,0.016630904570483804,(abs(0.060231805 * x10) * (x0 - square(tanh(tanh(x9))))),0.060231805*(x0 - tanh(tanh(x9))**2)*Abs(x10),PySRFunction(X=>0.060231805*(x0 - tanh(tanh(x9))**2)*Abs(x10))
12,0.0018865227,0.03637791244335104,(abs(0.060231805 * x10) * (x0 - abs(sin(x7) * x9))),0.060231805*(x0 - Abs(x9*sin(x7)))*Abs(x10),PySRFunction(X=>0.060231805*(x0 - Abs(x9*sin(x7)))*Abs(x10))
13,0.00187168,0.007898869942404015,(abs(0.060231805 * x10) * (x0 - abs(tanh(sin(x7)) * x9))),0.060231805*(x0 - Abs(x9*tanh(sin(x7))))*Abs(x10),PySRFunction(X=>0.060231805*(x0 - Abs(x9*tanh(sin(x7))))*Abs(x10))
14,0.0018706555,0.0005475190696255153,(abs(0.060231805 * x10) * (x0 - abs(tanh(sin(sin(x7))) * x9))),0.060231805*(x0 - Abs(x9*tanh(sin(sin(x7)))))*Abs(x10),PySRFunction(X=>0.060231805*(x0 - Abs(x9*tanh(sin(sin(x7)))))*Abs(x10))
16,0.0018623811,0.0022165369476431457,((tanh((tanh(square(x10)) * (square(tanh(x0)) + x5)) * x0) * 0.12028716) * 1.5595316),0.187591627094256*tanh(x0*(x5 + tanh(x0)**2)*tanh(x10**2)),PySRFunction(X=>0.187591627094256*tanh(x0*(x5 + tanh(x0)**2)*tanh(x10**2)))
17,0.0016575002,0.11654526656608877,((tanh((tanh(square(square(x10))) * (tanh(square(x0)) + x5)) * x0) * 0.12028716) * 1.5595316),0.187591627094256*tanh(x0*(x5 + tanh(x0**2))*tanh(x10**4)),PySRFunction(X=>0.187591627094256*tanh(x0*(x5 + tanh(x0**2))*tanh(x10**4)))
18,0.0016570088,0.0002965145085443118,(tanh(tanh((tanh(square(square(x10))) * (tanh(square(x0)) + x5)) * x0) * 0.12028716) * 1.5595316),1.5595316*tanh(0.12028716*tanh(x0*(x5 + tanh(x0**2))*tanh(x10**4))),PySRFunction(X=>1.5595316*tanh(0.12028716*tanh(x0*(x5 + tanh(x0**2))*tanh(x10**4))))
20,0.0016567238,8.600573284118037e-05,sin(sin(tanh((tanh(square(square(abs(x10)))) * (tanh(square(x0)) + x5)) * x0) * 0.12028716) * 1.5595316),sin(1.5595316*sin(0.12028716*tanh(x0*(x5 + tanh(x0**2))*tanh(Abs(x10)**4)))),PySRFunction(X=>sin(1.5595316*sin(0.12028716*tanh(x0*(x5 + tanh(x0**2))*tanh(Abs(x10)**4)))))
23,0.0016364398,0.004106336436072354,sin(sin((((tanh(tanh(square(square(x10)) * x0) * x10) * abs(sin(x0) - 0.30580363)) * x0) * 0.12028716) * 1.5595316)),sin(sin(0.187591627094256*x0*tanh(x10*tanh(x0*x10**4))*Abs(sin(x0) - 0.30580363))),PySRFunction(X=>sin(sin(0.187591627094256*x0*tanh(x10*tanh(x0*x10**4))*Abs(sin(x0) - 0.30580363))))
24,0.0016291862,0.004442402117760812,sin(tanh((((tanh(tanh(tanh(square(square(x10))) * x0) * x10) * abs(sin(x0) - 0.30580363)) * x0) * 0.12028716) * 1.5595316)),sin(tanh(0.187591627094256*x0*tanh(x10*tanh(x0*tanh(x10**4)))*Abs(sin(x0) - 0.30580363))),PySRFunction(X=>sin(tanh(0.187591627094256*x0*tanh(x10*tanh(x0*tanh(x10**4)))*Abs(sin(x0) - 0.30580363))))
27,0.0016168118,0.002541480297844165,((((tanh((tanh(abs((square(x10) + x8) * x0)) * x10) * x10) * abs(sin(x0) - (0.30580363 + 0.06714007))) * x0) * 0.12028716) * 1.5595316),0.187591627094256*x0*tanh(x10**2*tanh(Abs(x0*(x10**2 + x8))))*Abs(sin(x0) - 0.3729437),PySRFunction(X=>0.187591627094256*x0*tanh(x10**2*tanh(Abs(x0*(x10**2 + x8))))*Abs(sin(x0) - 0.3729437))
29,0.0016161281,0.00021147934429355746,((((tanh((tanh(abs(abs((square(x10) + x8) * x0))) * x10) * x10) * abs(sin(x0) - (0.30580363 + 0.06714007))) * x0) * sin(0.12028716)) * 1.5595316),0.187139577018211*x0*tanh(x10**2*tanh(Abs(x0*(x10**2 + x8))))*Abs(sin(x0) - 0.3729437),PySRFunction(X=>0.187139577018211*x0*tanh(x10**2*tanh(Abs(x0*(x10**2 + x8))))*Abs(sin(x0) - 0.3729437))
30,0.0015746779,0.025982483332710273,(((abs(tanh((tanh(abs((square(sin(x10)) + x8) * x0)) * x10) * x10) * abs(sin(x0) - tanh(0.30580363 + 0.06714007))) * x0) * 0.12028716) * 1.5595316),0.187591627094256*x0*Abs(tanh(x10**2*tanh(Abs(x0*(x8 + sin(x10)**2))))*Abs(sin(x0) - 0.356563849327114)),PySRFunction(X=>0.187591627094256*x0*Abs(tanh(x10**2*tanh(Abs(x0*(x8 + sin(x10)**2))))*Abs(sin(x0) - 0.356563849327114)))
